"Level","Date","cases_ma","cases_total_14","tests_ma","tests_total_14","cases_ma_percentdiff","cases_total_percentdiff","tests_ma_percentdiff","tests_total_percentdiff","Level_Type"
"Coleman",2020-12-23,1.28571428571429,18,18.0714285714286,253,5.88235294117649,5.88235294117647,104.032258064516,104.032258064516,"County"
"Coleman",2020-12-24,1.28571428571429,18,NA,NA,5.88235294117649,5.88235294117647,NA,NA,"County"
"Coleman",2020-12-25,1.21428571428571,17,NA,NA,0,0,NA,NA,"County"
"Coleman",2020-12-26,1.07142857142857,15,NA,NA,-11.7647058823529,-11.7647058823529,NA,NA,"County"
"Coleman",2020-12-27,1.5,21,NA,NA,23.5294117647059,23.5294117647059,NA,NA,"County"
"Coleman",2020-12-30,2,28,15.7857142857143,221,64.7058823529412,64.7058823529412,78.2258064516129,78.2258064516129,"County"
"Coleman",2020-12-31,2.5,35,NA,NA,105.882352941176,105.882352941176,NA,NA,"County"
"Collin",2020-09-30,89.1428571428571,1248,1764.71428571429,24706,0,0,0,0,"County"
"Collin",2020-10-07,98.1428571428571,1374,1709.78571428571,23937,10.0961538461539,10.0961538461539,-3.11260422569417,-3.11260422569416,"County"
"Collin",2020-10-14,97,1358,2029.5,28413,8.81410256410258,8.81410256410255,15.0044523597507,15.0044523597507,"County"
"Collin",2020-10-21,92.8571428571429,1300,2031.28571428571,28438,4.16666666666667,4.16666666666667,15.105642354084,15.105642354084,"County"
"Collin",2020-10-28,108.857142857143,1524,2188.28571428571,30636,22.1153846153846,22.1153846153846,24.0022666558731,24.0022666558731,"County"
"Collin",2020-11-04,147.571428571429,2066,2386.78571428571,33415,65.5448717948718,65.5448717948718,35.2505464259694,35.2505464259694,"County"
"Collin",2020-11-11,190,2660,2441.28571428571,34178,113.141025641026,113.141025641026,38.3388650530236,38.3388650530236,"County"
"Collin",2020-11-18,183.928571428571,2575,3055.85714285714,42782,106.330128205128,106.330128205128,73.1644135027928,73.1644135027928,"County"
"Collin",2020-11-25,261.642857142857,3663,3764.28571428571,52700,193.509615384615,193.509615384615,113.308508054724,113.308508054724,"County"
"Collin",2020-12-02,396.785714285714,5555,4071.42857142857,57000,345.112179487179,345.112179487179,130.713187080062,130.713187080062,"County"
"Collin",2020-12-09,403,5642,4152.5,58135,352.083333333333,352.083333333333,135.307212822796,135.307212822796,"County"
"Collin",2020-12-14,443.357142857143,6207,NA,NA,397.355769230769,397.355769230769,NA,NA,"County"
"Collin",2020-12-15,462.214285714286,6471,NA,NA,418.509615384615,418.509615384615,NA,NA,"County"
"Collin",2020-12-16,468.928571428571,6565,4857.85714285714,68010,426.041666666667,426.041666666667,175.277260584473,175.277260584473,"County"
"Collin",2020-12-17,493.857142857143,6914,NA,NA,454.00641025641,454.00641025641,NA,NA,"County"
"Collin",2020-12-18,522.357142857143,7313,NA,NA,485.977564102564,485.977564102564,NA,NA,"County"
"Collin",2020-12-19,518.214285714286,7255,NA,NA,481.330128205128,481.330128205128,NA,NA,"County"
"Collin",2020-12-20,498.571428571429,6980,NA,NA,459.294871794872,459.294871794872,NA,NA,"County"
"Collin",2020-12-23,628.071428571429,8793,5304.14285714286,74258,604.567307692308,604.567307692308,200.566663968267,200.566663968267,"County"
"Collin",2020-12-24,649.785714285714,9097,NA,NA,628.926282051282,628.926282051282,NA,NA,"County"
"Collin",2020-12-25,613.642857142857,8591,NA,NA,588.38141025641,588.38141025641,NA,NA,"County"
"Collin",2020-12-26,628.071428571429,8793,NA,NA,604.567307692308,604.567307692308,NA,NA,"County"
"Collin",2020-12-27,631.642857142857,8843,NA,NA,608.573717948718,608.573717948718,NA,NA,"County"
"Collin",2020-12-30,620.214285714286,8683,4853.92857142857,67955,595.753205128205,595.753205128205,175.05464259694,175.05464259694,"County"
"Collin",2020-12-31,609.428571428571,8532,NA,NA,583.653846153846,583.653846153846,NA,NA,"County"
"Collingsworth",2020-09-30,0.0714285714285714,1,1.42857142857143,20,0,0,0,0,"County"
"Collingsworth",2020-10-07,0.0714285714285714,1,1.42857142857143,20,0,0,0,0,"County"
"Collingsworth",2020-10-14,0,0,1.85714285714286,26,-100,-100,30,30,"County"
"Collingsworth",2020-10-21,0.0714285714285714,1,2.64285714285714,37,0,0,85,85,"County"
"Collingsworth",2020-10-28,0.214285714285714,3,1.92857142857143,27,200,200,35,35,"County"
"Collingsworth",2020-11-04,0.142857142857143,2,2.28571428571429,32,100,100,60,60,"County"
"Collingsworth",2020-11-11,0.0714285714285714,1,5.21428571428571,73,0,0,265,265,"County"
"Collingsworth",2020-11-18,0.5,7,6.5,91,600,600,355,355,"County"
"Collingsworth",2020-11-25,0.928571428571429,13,8.35714285714286,117,1200,1200,485,485,"County"
"Collingsworth",2020-12-02,0.714285714285714,10,8.35714285714286,117,900,900,485,485,"County"
"Collingsworth",2020-12-09,3.28571428571429,46,6,84,4500,4500,320,320,"County"
"Collingsworth",2020-12-14,3.64285714285714,51,NA,NA,5000,5000,NA,NA,"County"
"Collingsworth",2020-12-15,3.64285714285714,51,NA,NA,5000,5000,NA,NA,"County"
"Collingsworth",2020-12-16,3.64285714285714,51,6.28571428571429,88,5000,5000,340,340,"County"
"Collingsworth",2020-12-17,3.14285714285714,44,NA,NA,4300,4300,NA,NA,"County"
"Collingsworth",2020-12-18,2.85714285714286,40,NA,NA,3900,3900,NA,NA,"County"
"Collingsworth",2020-12-19,2.35714285714286,33,NA,NA,3200,3200,NA,NA,"County"
"Collingsworth",2020-12-20,2.35714285714286,33,NA,NA,3200,3200,NA,NA,"County"
"Collingsworth",2020-12-23,1.14285714285714,16,5.64285714285714,79,1500,1500,295,295,"County"
"Collingsworth",2020-12-24,1.07142857142857,15,NA,NA,1400,1400,NA,NA,"County"
"Collingsworth",2020-12-25,1.07142857142857,15,NA,NA,1400,1400,NA,NA,"County"
"Collingsworth",2020-12-26,0.714285714285714,10,NA,NA,900,900,NA,NA,"County"
"Collingsworth",2020-12-27,0.714285714285714,10,NA,NA,900,900,NA,NA,"County"
"Collingsworth",2020-12-30,0.785714285714286,11,3.14285714285714,44,1000,1000,120,120,"County"
"Collingsworth",2020-12-31,0.857142857142857,12,NA,NA,1100,1100,NA,NA,"County"
"Colorado",2020-09-30,1.64285714285714,23,36.2857142857143,508,0,0,0,0,"County"
"Colorado",2020-10-07,0.857142857142857,12,26.2857142857143,368,-47.8260869565217,-47.8260869565217,-27.5590551181102,-27.5590551181102,"County"
"Colorado",2020-10-14,0.714285714285714,10,27.2142857142857,381,-56.5217391304348,-56.5217391304348,-25,-25,"County"
"Colorado",2020-10-21,0.571428571428571,8,18,252,-65.2173913043478,-65.2173913043478,-50.3937007874016,-50.3937007874016,"County"
"Colorado",2020-10-28,0.714285714285714,10,19.5,273,-56.5217391304348,-56.5217391304348,-46.259842519685,-46.259842519685,"County"
"Colorado",2020-11-04,1,14,23,322,-39.1304347826087,-39.1304347826087,-36.6141732283465,-36.6141732283465,"County"
"Colorado",2020-11-11,1.5,21,21.1428571428571,296,-8.69565217391304,-8.69565217391305,-41.7322834645669,-41.7322834645669,"County"
"Colorado",2020-11-18,2.42857142857143,34,44.7142857142857,626,47.8260869565217,47.8260869565217,23.2283464566929,23.2283464566929,"County"
"Colorado",2020-11-25,5.85714285714286,82,51.7857142857143,725,256.521739130435,256.521739130435,42.7165354330709,42.7165354330709,"County"
"Colorado",2020-12-02,8.64285714285714,121,41.8571428571429,586,426.086956521739,426.086956521739,15.3543307086614,15.3543307086614,"County"
"Colorado",2020-12-09,8.28571428571429,116,35.3571428571429,495,404.347826086957,404.347826086957,-2.55905511811024,-2.55905511811023,"County"
"Colorado",2020-12-14,6.28571428571429,88,NA,NA,282.608695652174,282.608695652174,NA,NA,"County"
"Colorado",2020-12-15,5.92857142857143,83,NA,NA,260.869565217391,260.869565217391,NA,NA,"County"
"Colorado",2020-12-16,6.07142857142857,85,33.7857142857143,473,269.565217391304,269.565217391304,-6.88976377952756,-6.88976377952756,"County"
"Colorado",2020-12-17,5.85714285714286,82,NA,NA,256.521739130435,256.521739130435,NA,NA,"County"
"Colorado",2020-12-18,6.21428571428571,87,NA,NA,278.260869565217,278.260869565217,NA,NA,"County"
"Colorado",2020-12-19,5.92857142857143,83,NA,NA,260.869565217391,260.869565217391,NA,NA,"County"
"Colorado",2020-12-20,5.21428571428571,73,NA,NA,217.391304347826,217.391304347826,NA,NA,"County"
"Colorado",2020-12-23,5.07142857142857,71,34.8571428571429,488,208.695652173913,208.695652173913,-3.93700787401575,-3.93700787401575,"County"
"Colorado",2020-12-24,5.14285714285714,72,NA,NA,213.04347826087,213.04347826087,NA,NA,"County"
"Colorado",2020-12-25,5.5,77,NA,NA,234.782608695652,234.782608695652,NA,NA,"County"
"Colorado",2020-12-26,5.78571428571429,81,NA,NA,252.173913043478,252.173913043478,NA,NA,"County"
"Colorado",2020-12-27,5.57142857142857,78,NA,NA,239.130434782609,239.130434782609,NA,NA,"County"
"Colorado",2020-12-30,5.78571428571429,81,31.8571428571429,446,252.173913043478,252.173913043478,-12.2047244094488,-12.2047244094488,"County"
"Colorado",2020-12-31,5.5,77,NA,NA,234.782608695652,234.782608695652,NA,NA,"County"
"Comal",2020-09-30,13.2142857142857,185,147.785714285714,2069,0,0,0,0,"County"
"Comal",2020-10-07,8.85714285714286,124,139.071428571429,1947,-32.972972972973,-32.972972972973,-5.89656839052681,-5.89656839052682,"County"
"Comal",2020-10-14,3.5,49,172.071428571429,2409,-73.5135135135135,-73.5135135135135,16.4330594490092,16.4330594490092,"County"
"Comal",2020-10-21,4.07142857142857,57,171.785714285714,2405,-69.1891891891892,-69.1891891891892,16.2397293378444,16.2397293378444,"County"
"Comal",2020-10-28,5.57142857142857,78,188.428571428571,2638,-57.8378378378378,-57.8378378378378,27.5012083131948,27.5012083131948,"County"
"Comal",2020-11-04,6.14285714285714,86,200.571428571429,2808,-53.5135135135135,-53.5135135135135,35.7177380376994,35.7177380376994,"County"
"Comal",2020-11-11,6.57142857142857,92,213.285714285714,2986,-50.2702702702703,-50.2702702702703,44.3209279845336,44.3209279845336,"County"
"Comal",2020-11-18,10.7142857142857,150,278.5,3899,-18.9189189189189,-18.9189189189189,88.4485258579024,88.4485258579024,"County"
"Comal",2020-11-25,13.5714285714286,190,363.928571428571,5095,2.7027027027027,2.7027027027027,146.254229096182,146.254229096182,"County"
"Comal",2020-12-02,13.9285714285714,195,379.642857142857,5315,5.40540540540542,5.40540540540539,156.887385210247,156.887385210246,"County"
"Comal",2020-12-09,26,364,387.857142857143,5430,96.7567567567568,96.7567567567568,162.445625906235,162.445625906235,"County"
"Comal",2020-12-14,31.5714285714286,442,NA,NA,138.918918918919,138.918918918919,NA,NA,"County"
"Comal",2020-12-15,30.0714285714286,421,NA,NA,127.567567567568,127.567567567568,NA,NA,"County"
"Comal",2020-12-16,29.0714285714286,407,435,6090,120,120,194.345094248429,194.345094248429,"County"
"Comal",2020-12-17,32.7142857142857,458,NA,NA,147.567567567568,147.567567567568,NA,NA,"County"
"Comal",2020-12-18,31.4285714285714,440,NA,NA,137.837837837838,137.837837837838,NA,NA,"County"
"Comal",2020-12-19,24.2142857142857,339,NA,NA,83.2432432432433,83.2432432432432,NA,NA,"County"
"Comal",2020-12-20,22.9285714285714,321,NA,NA,73.5135135135135,73.5135135135135,NA,NA,"County"
"Comal",2020-12-23,24.2857142857143,340,478.642857142857,6701,83.7837837837838,83.7837837837838,223.876268728855,223.876268728855,"County"
"Comal",2020-12-24,23.0714285714286,323,NA,NA,74.5945945945946,74.5945945945946,NA,NA,"County"
"Comal",2020-12-25,19.6428571428571,275,NA,NA,48.6486486486487,48.6486486486486,NA,NA,"County"
"Comal",2020-12-26,18.5714285714286,260,NA,NA,40.5405405405406,40.5405405405405,NA,NA,"County"
"Comal",2020-12-27,15.3571428571429,215,NA,NA,16.2162162162162,16.2162162162162,NA,NA,"County"
"Comal",2020-12-30,16.4285714285714,230,426.785714285714,5975,24.3243243243243,24.3243243243243,188.786853552441,188.786853552441,"County"
"Comal",2020-12-31,13.5714285714286,190,NA,NA,2.7027027027027,2.7027027027027,NA,NA,"County"
"Comanche",2020-09-30,4.07142857142857,57,35.1428571428571,492,0,0,0,0,"County"
"Comanche",2020-10-07,2.28571428571429,32,26.0714285714286,365,-43.859649122807,-43.859649122807,-25.8130081300813,-25.8130081300813,"County"
"Comanche",2020-10-14,2,28,22.4285714285714,314,-50.8771929824561,-50.8771929824561,-36.1788617886179,-36.1788617886179,"County"
"Comanche",2020-10-21,1.5,21,14.2142857142857,199,-63.1578947368421,-63.1578947368421,-59.5528455284553,-59.5528455284553,"County"
"Comanche",2020-10-28,2.35714285714286,33,15.0714285714286,211,-42.1052631578947,-42.1052631578947,-57.1138211382114,-57.1138211382114,"County"
"Comanche",2020-11-04,2.14285714285714,30,21.2857142857143,298,-47.3684210526316,-47.3684210526316,-39.4308943089431,-39.4308943089431,"County"
"Comanche",2020-11-11,1.85714285714286,26,14.7857142857143,207,-54.3859649122807,-54.3859649122807,-57.9268292682927,-57.9268292682927,"County"
"Comanche",2020-11-18,1.78571428571429,25,18,252,-56.140350877193,-56.140350877193,-48.780487804878,-48.780487804878,"County"
"Comanche",2020-11-25,5.85714285714286,82,39.9285714285714,559,43.859649122807,43.859649122807,13.6178861788618,13.6178861788618,"County"
"Comanche",2020-12-02,8.57142857142857,120,42.3571428571429,593,110.526315789474,110.526315789474,20.5284552845528,20.5284552845528,"County"
"Comanche",2020-12-09,8,112,43.2142857142857,605,96.4912280701755,96.4912280701754,22.9674796747967,22.9674796747968,"County"
"Comanche",2020-12-14,9.35714285714286,131,NA,NA,129.824561403509,129.824561403509,NA,NA,"County"
"Comanche",2020-12-15,11.2857142857143,158,NA,NA,177.19298245614,177.19298245614,NA,NA,"County"
"Comanche",2020-12-16,8.14285714285714,114,41,574,100,100,16.6666666666667,16.6666666666667,"County"
"Comanche",2020-12-17,7.14285714285714,100,NA,NA,75.4385964912281,75.4385964912281,NA,NA,"County"
"Comanche",2020-12-18,9.5,133,NA,NA,133.333333333333,133.333333333333,NA,NA,"County"
"Comanche",2020-12-19,9.42857142857143,132,NA,NA,131.578947368421,131.578947368421,NA,NA,"County"
"Comanche",2020-12-20,9.42857142857143,132,NA,NA,131.578947368421,131.578947368421,NA,NA,"County"
"Comanche",2020-12-23,8.5,119,28.2857142857143,396,108.771929824561,108.771929824561,-19.5121951219512,-19.5121951219512,"County"
"Comanche",2020-12-24,7.21428571428571,101,NA,NA,77.1929824561404,77.1929824561403,NA,NA,"County"
"Comanche",2020-12-25,7.14285714285714,100,NA,NA,75.4385964912281,75.4385964912281,NA,NA,"County"
"Comanche",2020-12-26,7.07142857142857,99,NA,NA,73.6842105263158,73.6842105263158,NA,NA,"County"
"Comanche",2020-12-27,8.07142857142857,113,NA,NA,98.2456140350877,98.2456140350877,NA,NA,"County"
"Comanche",2020-12-30,7.42857142857143,104,25.0714285714286,351,82.4561403508772,82.4561403508772,-28.6585365853659,-28.6585365853659,"County"
"Comanche",2020-12-31,8.21428571428571,115,NA,NA,101.754385964912,101.754385964912,NA,NA,"County"
"Concho",2020-09-30,5.14285714285714,72,7.07142857142857,99,0,0,0,0,"County"
"Concho",2020-10-07,0.928571428571429,13,3.92857142857143,55,-81.9444444444444,-81.9444444444444,-44.4444444444444,-44.4444444444444,"County"
"Concho",2020-10-14,0.285714285714286,4,3.71428571428571,52,-94.4444444444444,-94.4444444444444,-47.4747474747475,-47.4747474747475,"County"
"Concho",2020-10-21,0.214285714285714,3,3.92857142857143,55,-95.8333333333333,-95.8333333333333,-44.4444444444444,-44.4444444444444,"County"
"Concho",2020-10-28,0.357142857142857,5,11.5714285714286,162,-93.0555555555556,-93.0555555555556,63.6363636363636,63.6363636363636,"County"
"Concho",2020-11-04,0.214285714285714,3,10.7142857142857,150,-95.8333333333333,-95.8333333333333,51.5151515151515,51.5151515151515,"County"
"Concho",2020-11-11,0.285714285714286,4,6.71428571428571,94,-94.4444444444444,-94.4444444444444,-5.05050505050505,-5.05050505050505,"County"
"Concho",2020-11-18,2.35714285714286,33,5.35714285714286,75,-54.1666666666667,-54.1666666666667,-24.2424242424242,-24.2424242424242,"County"
"Concho",2020-11-25,2.57142857142857,36,4.21428571428571,59,-50,-50,-40.4040404040404,-40.4040404040404,"County"
"Concho",2020-12-02,0.642857142857143,9,3.35714285714286,47,-87.5,-87.5,-52.5252525252525,-52.5252525252525,"County"
"Concho",2020-12-09,0.428571428571429,6,2.57142857142857,36,-91.6666666666667,-91.6666666666667,-63.6363636363636,-63.6363636363636,"County"
"Concho",2020-12-14,0.428571428571429,6,NA,NA,-91.6666666666667,-91.6666666666667,NA,NA,"County"
"Concho",2020-12-15,0.428571428571429,6,NA,NA,-91.6666666666667,-91.6666666666667,NA,NA,"County"
"Concho",2020-12-16,0.357142857142857,5,2.71428571428571,38,-93.0555555555556,-93.0555555555556,-61.6161616161616,-61.6161616161616,"County"
"Concho",2020-12-17,0.428571428571429,6,NA,NA,-91.6666666666667,-91.6666666666667,NA,NA,"County"
"Concho",2020-12-18,0.5,7,NA,NA,-90.2777777777778,-90.2777777777778,NA,NA,"County"
"Concho",2020-12-19,0.5,7,NA,NA,-90.2777777777778,-90.2777777777778,NA,NA,"County"
"Concho",2020-12-20,0.5,7,NA,NA,-90.2777777777778,-90.2777777777778,NA,NA,"County"
"Concho",2020-12-23,0.428571428571429,6,3.57142857142857,50,-91.6666666666667,-91.6666666666667,-49.4949494949495,-49.4949494949495,"County"
"Concho",2020-12-24,0.357142857142857,5,NA,NA,-93.0555555555556,-93.0555555555556,NA,NA,"County"
"Concho",2020-12-25,0.357142857142857,5,NA,NA,-93.0555555555556,-93.0555555555556,NA,NA,"County"
"Concho",2020-12-26,0.428571428571429,6,NA,NA,-91.6666666666667,-91.6666666666667,NA,NA,"County"
"Concho",2020-12-27,0.428571428571429,6,NA,NA,-91.6666666666667,-91.6666666666667,NA,NA,"County"
"Concho",2020-12-30,0.428571428571429,6,3,42,-91.6666666666667,-91.6666666666667,-57.5757575757576,-57.5757575757576,"County"
"Concho",2020-12-31,0.357142857142857,5,NA,NA,-93.0555555555556,-93.0555555555556,NA,NA,"County"
"Cooke",2020-09-30,5.42857142857143,76,41.2857142857143,578,0,0,0,0,"County"
"Cooke",2020-10-07,4.78571428571429,67,45.6428571428571,639,-11.8421052631579,-11.8421052631579,10.5536332179931,10.5536332179931,"County"
"Cooke",2020-10-14,2.5,35,68.7142857142857,962,-53.9473684210526,-53.9473684210526,66.4359861591695,66.4359861591695,"County"
"Cooke",2020-10-21,3.35714285714286,47,65.9285714285714,923,-38.1578947368421,-38.1578947368421,59.6885813148789,59.6885813148789,"County"
"Cooke",2020-10-28,4.85714285714286,68,83,1162,-10.5263157894737,-10.5263157894737,101.038062283737,101.038062283737,"County"
"Cooke",2020-11-04,4.35714285714286,61,92.7142857142857,1298,-19.7368421052632,-19.7368421052632,124.567474048443,124.567474048443,"County"
"Cooke",2020-11-11,3.78571428571429,53,84.4285714285714,1182,-30.2631578947368,-30.2631578947368,104.498269896194,104.498269896194,"County"
"Cooke",2020-11-18,5.64285714285714,79,114.857142857143,1608,3.94736842105263,3.94736842105263,178.200692041523,178.200692041523,"County"
"Cooke",2020-11-25,20.5,287,148.571428571429,2080,277.631578947368,277.631578947368,259.861591695502,259.861591695502,"County"
"Cooke",2020-12-02,28.2142857142857,395,131.785714285714,1845,419.736842105263,419.736842105263,219.204152249135,219.204152249135,"County"
"Cooke",2020-12-09,27.9285714285714,391,146.142857142857,2046,414.473684210526,414.473684210526,253.979238754325,253.979238754325,"County"
"Cooke",2020-12-14,31.1428571428571,436,NA,NA,473.684210526316,473.684210526316,NA,NA,"County"
"Cooke",2020-12-15,34.1428571428571,478,NA,NA,528.947368421053,528.947368421053,NA,NA,"County"
"Cooke",2020-12-16,27.5,385,162.357142857143,2273,406.578947368421,406.578947368421,293.252595155709,293.252595155709,"County"
