"County","Date","Active_Cases_Cumulative","Active_Cases_Cumulative_NA","Active_Cases_Daily"
"Bell",2020-06-21,507,507,4
"Bell",2020-06-22,480,480,-27
"Bell",2020-06-23,517,517,37
"Bell",2020-06-24,557,557,40
"Bell",2020-06-25,621,621,64
"Bell",2020-06-26,688,688,67
"Bell",2020-06-27,739,739,51
"Bell",2020-06-28,739,739,0
"Bell",2020-06-29,739,739,0
"Bell",2020-06-30,797,797,58
"Bell",2020-07-01,895,895,98
"Bell",2020-07-02,974,974,79
"Bell",2020-07-03,1046,1046,72
"Bell",2020-07-04,1089,1089,43
"Bell",2020-07-05,1089,1089,0
"Bell",2020-07-06,1089,1089,0
"Bell",2020-07-07,1144,1144,55
"Bell",2020-07-08,1203,1203,59
"Bell",2020-07-09,1321,1321,118
"Bell",2020-07-10,1422,1422,101
"Bell",2020-07-11,1512,1512,90
"Bell",2020-07-12,1512,1512,0
"Bell",2020-07-13,1512,1512,0
"Bell",2020-07-14,1634,1634,122
"Bell",2020-07-15,1755,1755,121
"Bell",2020-07-16,1702,1702,-53
"Bell",2020-07-17,1726,1726,24
"Bell",2020-07-18,1797,1797,71
"Bell",2020-07-19,1797,1797,0
"Bell",2020-07-20,1668,1668,-129
"Bell",2020-07-21,1705,1705,37
"Bell",2020-07-22,1664,1664,-41
"Bell",2020-07-23,1641,1641,-23
"Bell",2020-07-24,1700,1700,59
"Bell",2020-07-25,1700,1700,0
"Bell",2020-07-26,1564,1564,-136
"Bell",2020-07-27,1552,1552,-12
"Bell",2020-07-28,1508,1508,-44
"Bell",2020-07-29,1478,1478,-30
"Bell",2020-07-30,1477,1477,-1
"Bell",2020-07-31,1568,1568,91
"Bell",2020-08-01,1596,1596,28
"Bell",2020-08-02,1595,1595,-1
"Bell",2020-08-03,1505,1505,-90
"Bell",2020-08-04,1505,1505,0
"Bell",2020-08-05,1305,1305,-200
"Bell",2020-08-06,1337,1337,32
"Bell",2020-08-07,1222,1222,-115
"Bell",2020-08-08,1267,1267,45
"Bell",2020-08-09,1266,1266,-1
"Bell",2020-08-10,1115,1115,-151
"Bell",2020-08-11,1071,1071,-44
"Bell",2020-08-12,1055,1055,-16
"Bell",2020-08-13,923,923,-132
"Bell",2020-08-14,1006,1006,83
"Bell",2020-08-15,1090,1090,84
"Bell",2020-08-16,1089,1089,-1
"Bell",2020-08-17,1001,1001,-88
"Bell",2020-08-18,1032,1032,31
"Bell",2020-08-19,1085,1085,53
"Bell",2020-08-20,1011,1011,-74
"Bell",2020-08-21,958,958,-53
"Bell",2020-08-22,988,988,30
"Bell",2020-08-23,988,988,0
"Bell",2020-08-24,907,907,-81
"Bell",2020-08-25,872,872,-35
"Bell",2020-08-26,813,813,-59
"Bell",2020-08-27,764,764,-49
"Bell",2020-08-28,687,687,-77
"Bell",2020-08-29,707,707,20
"Bell",2020-08-30,706,706,-1
"Bell",2020-08-31,513,513,-193
"Bell",2020-09-01,470,470,-43
"Bell",2020-09-02,489,489,19
"Bell",2020-09-03,471,471,-18
"Bell",2020-09-04,494,494,23
"Bell",2020-09-05,507,507,13
"Bell",2020-09-06,505,505,-2
"Bell",2020-09-07,505,505,0
"Bell",2020-09-08,505,505,0
"Bell",2020-09-09,474,474,-31
"Bell",2020-09-10,453,453,-21
"Bell",2020-09-11,453,453,0
"Bell",2020-09-12,441,441,-12
"Bell",2020-09-13,428,428,-13
"Bell",2020-09-14,427,427,-1
"Bell",2020-09-15,378,378,-49
"Bell",2020-09-16,384,384,6
"Bell",2020-09-17,369,369,-15
"Bell",2020-09-18,379,379,10
"Bell",2020-09-19,373,373,-6
"Bell",2020-09-20,373,373,0
"Bell",2020-09-21,373,373,0
"Bell",2020-09-22,361,361,-12
"Bell",2020-09-23,361,361,0
"Bell",2020-09-24,372,372,11
"Bell",2020-09-25,364,364,-8
"Bell",2020-09-26,386,386,22
"Bell",2020-09-27,386,386,0
"Bell",2020-09-28,385,385,-1
"Bell",2020-09-29,423,423,38
"Bell",2020-09-30,429,429,6
"Bell",2020-10-01,444,444,15
"Bell",2020-10-02,445,445,1
"Bell",2020-10-03,421,421,-24
"Bell",2020-10-04,421,421,0
"Bell",2020-10-05,421,421,0
"Bell",2020-10-06,464,464,43
"Bell",2020-10-07,464,464,0
"Bell",2020-10-08,470,470,6
"Bell",2020-10-09,482,482,12
"Bell",2020-10-10,475,475,-7
"Bell",2020-10-11,474,474,-1
"Bell",2020-10-12,474,474,0
"Bell",2020-10-13,473,473,-1
"Bell",2020-10-14,507,507,34
"Bell",2020-10-15,511,511,4
"Bell",2020-10-16,546,546,35
"Bell",2020-10-17,570,570,24
"Bell",2020-10-18,570,570,0
"Bell",2020-10-19,570,570,0
"Bell",2020-10-20,582,582,12
"Bell",2020-10-21,569,569,-13
"Bell",2020-10-22,553,553,-16
"Bell",2020-10-23,619,619,66
"Bell",2020-10-24,628,628,9
"Bell",2020-10-25,627,627,-1
"Bell",2020-10-26,627,627,0
"Bell",2020-10-27,624,624,-3
"Bell",2020-10-28,621,621,-3
"Bell",2020-10-29,655,655,34
"Bell",2020-10-30,635,635,-20
"Bell",2020-10-31,606,606,-29
"Bell",2020-11-01,606,606,0
"Bell",2020-11-02,606,606,0
"Bell",2020-11-03,645,645,39
"Bell",2020-11-04,669,669,24
"Bell",2020-11-05,551,551,-118
"Bell",2020-11-06,562,562,11
"Bell",2020-11-07,539,539,-23
"Bell",2020-11-08,533,533,-6
"Bell",2020-11-09,533,533,0
"Bell",2020-11-10,618,618,85
"Bell",2020-11-11,632,632,14
"Bell",2020-11-12,631,631,-1
"Bell",2020-11-13,679,679,48
"Bell",2020-11-14,714,714,35
"Bell",2020-11-15,747,747,33
"Bell",2020-11-16,747,747,0
"Bell",2020-11-17,854,854,107
"Bell",2020-11-18,974,974,120
"Bell",2020-11-19,980,980,6
"Bell",2020-11-20,1020,1020,40
"Bell",2020-11-21,1092,1092,72
"Bell",2020-11-22,1092,1092,0
"Bell",2020-11-23,1092,1092,0
"Bell",2020-11-24,1178,1178,86
"Bell",2020-11-25,1235,1235,57
"Bell",2020-11-26,1288,1288,53
"Bell",2020-11-27,1288,1288,0
"Bell",2020-11-28,1287,1287,-1
"Bell",2020-11-29,1286,1286,-1
"Bell",2020-11-30,1285,1285,-1
"Bell",2020-12-01,922,922,-363
"Bell",2020-12-02,1139,1139,217
"Bell",2020-12-03,1097,1097,-42
"Bell",2020-12-04,1165,1165,68
"Bell",2020-12-05,1171,1171,6
"Bell",2020-12-06,1170,1170,-1
"Bell",2020-12-07,1170,1170,0
"Bell",2020-12-08,1373,1373,203
"Bell",2020-12-09,1406,1406,33
"Bell",2020-12-10,1462,1462,56
"Bexar",2020-04-07,399,399,399
"Bexar",2020-04-08,431,431,32
"Bexar",2020-04-09,469,469,38
"Bexar",2020-04-10,507,507,38
"Bexar",2020-04-11,545,545,38
"Bexar",2020-04-12,588,588,43
"Bexar",2020-04-13,623,623,35
"Bexar",2020-04-14,631,631,8
"Bexar",2020-04-15,624,624,-7
"Bexar",2020-04-16,677,677,53
"Bexar",2020-04-17,685,685,8
"Bexar",2020-04-18,656,656,-29
"Bexar",2020-04-19,678,678,22
"Bexar",2020-04-20,700,700,22
"Bexar",2020-04-21,665,665,-35
"Bexar",2020-04-22,691,691,26
"Bexar",2020-04-23,726,726,35
"Bexar",2020-04-24,741,741,15
"Bexar",2020-04-25,655,655,-86
"Bexar",2020-04-26,657,657,2
"Bexar",2020-04-27,680,680,23
"Bexar",2020-04-28,657,657,-23
"Bexar",2020-04-29,672,672,15
"Bexar",2020-04-30,642,642,-30
"Bexar",2020-05-01,644,644,2
"Bexar",2020-05-02,704,704,60
"Bexar",2020-05-03,781,781,77
"Bexar",2020-05-04,809,809,28
"Bexar",2020-05-05,802,802,-7
"Bexar",2020-05-06,791,791,-11
"Bexar",2020-05-07,841,841,50
"Bexar",2020-05-08,824,824,-17
"Bexar",2020-05-09,841,841,17
"Bexar",2020-05-10,869,869,28
"Bexar",2020-05-11,867,867,-2
"Bexar",2020-05-12,835,835,-32
"Bexar",2020-05-13,835,835,0
"Bexar",2020-05-14,867,867,32
"Bexar",2020-05-15,911,911,44
"Bexar",2020-05-16,987,987,76
"Bexar",2020-05-17,987,987,0
"Bexar",2020-05-18,959,959,-28
"Bexar",2020-05-19,998,998,39
"Bexar",2020-05-20,1052,1052,54
"Bexar",2020-05-21,1059,1059,7
"Bexar",2020-05-22,1062,1062,3
"Bexar",2020-05-23,1064,1064,2
"Bexar",2020-05-24,1085,1085,21
"Bexar",2020-05-25,1074,1074,-11
"Bexar",2020-05-26,1081,1081,7
"Bexar",2020-05-27,1074,1074,-7
"Bexar",2020-05-28,1087,1087,13
"Bexar",2020-05-29,1130,1130,43
"Bexar",2020-05-30,1144,1144,14
"Bexar",2020-05-31,1275,1275,131
"Bexar",2020-06-01,1034,1034,-241
"Bexar",2020-06-02,1019,1019,-15
"Bexar",2020-06-03,999,999,-20
"Bexar",2020-06-04,1009,1009,10
"Bexar",2020-06-05,1017,1017,8
"Bexar",2020-06-06,1104,1104,87
"Bexar",2020-06-07,1135,1135,31
"Bexar",2020-06-08,1141,1141,6
"Bexar",2020-06-09,1133,1133,-8
"Bexar",2020-06-10,1260,1260,127
"Bexar",2020-06-11,1350,1350,90
"Bexar",2020-06-12,1487,1487,137
"Bexar",2020-06-13,1657,1657,170
"Bexar",2020-06-14,1774,1774,117
"Bexar",2020-06-15,2018,2018,244
"Bexar",2020-06-16,2005,2005,-13
"Bexar",2020-06-17,2439,2439,434
"Bexar",2020-06-18,2687,2687,248
"Bexar",2020-06-19,2977,2977,290
"Bexar",2020-06-20,3343,3343,366
"Bexar",2020-06-21,3474,3474,131
"Bexar",2020-06-22,3978,3978,504
"Bexar",2020-06-23,4232,4232,254
"Bexar",2020-06-24,4392,4392,160
"Bexar",2020-06-25,4682,4682,290
"Bexar",2020-06-26,5249,5249,567
"Bexar",2020-06-27,5553,5553,304
"Bexar",2020-06-28,6395,6395,842
"Bexar",2020-06-29,6824,6824,429
"Bexar",2020-06-30,7343,7343,519
"Bexar",2020-07-01,7065,7065,-278
"Bexar",2020-07-02,7243,7243,178
"Bexar",2020-07-03,7214,7214,-29
"Bexar",2020-07-04,8462,8462,1248
"Bexar",2020-07-05,8665,8665,203
"Bexar",2020-07-06,8791,8791,126
"Bexar",2020-07-07,8873,8873,82
"Bexar",2020-07-08,9552,9552,679
"Bexar",2020-07-09,10397,10397,845
"Bexar",2020-07-10,11332,11332,935
"Bexar",2020-07-11,12254,12254,922
"Bexar",2020-07-12,12780,12780,526
"Bexar",2020-07-13,11578,11578,-1202
"Bexar",2020-07-14,8639,8639,-2939
"Bexar",2020-07-15,9289,9289,650
"Bexar",2020-07-16,9736,9736,447
"Bexar",2020-07-17,12667,12667,2931
"Bexar",2020-07-18,13115,13115,448
"Bexar",2020-07-19,13982,13982,867
"Bexar",2020-07-20,4729,4729,-9253
"Bexar",2020-07-21,5094,5094,365
"Bexar",2020-07-22,6146,6146,1052
"Bexar",2020-07-23,6988,6988,842
"Bexar",2020-07-24,7689,7689,701
"Bexar",2020-07-25,8008,8008,319
"Bexar",2020-07-26,8334,8334,326
"Bexar",2020-07-27,3306,3306,-5028
"Bexar",2020-07-28,3330,3330,24
"Bexar",2020-07-29,4540,4540,1210
"Bexar",2020-07-30,5184,5184,644
"Bexar",2020-07-31,6180,6180,996
"Bexar",2020-08-01,6567,6567,387
"Bexar",2020-08-02,6806,6806,239
"Bexar",2020-08-03,0,0,-6806
"Bexar",2020-08-04,0,0,0
"Bexar",2020-08-05,0,0,0
"Bexar",2020-08-06,0,0,0
"Bexar",2020-08-07,75,75,75
"Bexar",2020-08-08,268,268,193
"Bexar",2020-08-09,382,382,114
"Bexar",2020-08-10,548,548,166
"Bexar",2020-08-11,624,624,76
"Bexar",2020-08-12,5886,5886,5262
"Bexar",2020-08-13,5478,5478,-408
"Bexar",2020-08-14,4716,4716,-762
"Bexar",2020-08-15,4370,4370,-346
"Bexar",2020-08-16,4849,4849,479
"Bexar",2020-08-17,4855,4855,6
"Bexar",2020-08-18,3820,3820,-1035
"Bexar",2020-08-19,3750,3750,-70
"Bexar",2020-08-20,3392,3392,-358
"Bexar",2020-08-21,3098,3098,-294
"Bexar",2020-08-22,2859,2859,-239
"Bexar",2020-08-23,2971,2971,112
"Bexar",2020-08-24,2754,2754,-217
"Bexar",2020-08-25,2617,2617,-137
"Bexar",2020-08-26,2539,2539,-78
"Bexar",2020-08-27,2347,2347,-192
"Bexar",2020-08-28,2363,2363,16
"Bexar",2020-08-29,2519,2519,156
"Bexar",2020-08-30,2348,2348,-171
"Bexar",2020-08-31,2493,2493,145
"Bexar",2020-09-01,2285,2285,-208
"Bexar",2020-09-02,2302,2302,17
"Bexar",2020-09-03,2446,2446,144
"Bexar",2020-09-04,2387,2387,-59
"Bexar",2020-09-05,2454,2454,67
"Bexar",2020-09-06,2202,2202,-252
"Bexar",2020-09-07,2302,2302,100
"Bexar",2020-09-08,2307,2307,5
"Bexar",2020-09-09,2368,2368,61
"Bexar",2020-09-10,2340,2340,-28
"Bexar",2020-09-11,2340,2340,0
"Bexar",2020-09-12,2303,2303,-37
"Bexar",2020-09-13,2255,2255,-48
"Bexar",2020-09-14,3444,3444,1189
"Bexar",2020-09-15,3390,3390,-54
"Bexar",2020-09-16,3440,3440,50
"Bexar",2020-09-17,3385,3385,-55
"Bexar",2020-09-18,3304,3304,-81
"Bexar",2020-09-19,3311,3311,7
"Bexar",2020-09-20,3391,3391,80
"Bexar",2020-09-21,5481,5481,2090
"Bexar",2020-09-22,5383,5383,-98
"Bexar",2020-09-23,5495,5495,112
"Bexar",2020-09-24,5471,5471,-24
"Bexar",2020-09-25,5458,5458,-13
"Bexar",2020-09-26,5588,5588,130
"Bexar",2020-09-27,5562,5562,-26
"Bexar",2020-09-28,3231,3231,-2331
"Bexar",2020-09-29,3181,3181,-50
"Bexar",2020-09-30,3482,3482,301
"Bexar",2020-10-01,3485,3485,3
"Bexar",2020-10-02,3442,3442,-43
"Bexar",2020-10-03,3414,3414,-28
"Bexar",2020-10-04,3433,3433,19
"Bexar",2020-10-05,3450,3450,17
"Bexar",2020-10-06,3390,3390,-60
"Bexar",2020-10-07,3424,3424,34
"Bexar",2020-10-08,3436,3436,12
"Bexar",2020-10-09,3434,3434,-2
"Bexar",2020-10-10,3392,3392,-42
"Bexar",2020-10-11,3245,3245,-147
"Bexar",2020-10-12,3267,3267,22
"Bexar",2020-10-13,3260,3260,-7
"Bexar",2020-10-14,3320,3320,60
"Bexar",2020-10-15,3050,3050,-270
"Bexar",2020-10-16,3088,3088,38
"Bexar",2020-10-17,2861,2861,-227
"Bexar",2020-10-18,2916,2916,55
"Bexar",2020-10-19,3338,3338,422
"Bexar",2020-10-20,3314,3314,-24
"Bexar",2020-10-21,3322,3322,8
"Bexar",2020-10-22,3350,3350,28
"Bexar",2020-10-23,3330,3330,-20
"Bexar",2020-10-24,2973,2973,-357
"Bexar",2020-10-25,3021,3021,48
"Bexar",2020-10-26,3115,3115,94
"Bexar",2020-10-27,3126,3126,11
"Bexar",2020-10-28,3156,3156,30
"Bexar",2020-10-29,3258,3258,102
"Bexar",2020-10-30,3346,3346,88
"Bexar",2020-10-31,2876,2876,-470
"Bexar",2020-11-01,2973,2973,97
"Bexar",2020-11-02,2948,2948,-25
"Bexar",2020-11-03,2975,2975,27
"Bexar",2020-11-04,3092,3092,117
"Bexar",2020-11-05,3153,3153,61
"Bexar",2020-11-06,3144,3144,-9
"Bexar",2020-11-07,3078,3078,-66
"Bexar",2020-11-08,3056,3056,-22
"Bexar",2020-11-09,3454,3454,398
"Bexar",2020-11-10,3658,3658,204
"Bexar",2020-11-11,3764,3764,106
"Bexar",2020-11-12,3653,3653,-111
"Bexar",2020-11-13,3900,3900,247
"Bexar",2020-11-14,4019,4019,119
"Bexar",2020-11-15,4165,4165,146
"Bexar",2020-11-16,4157,4157,-8
"Bexar",2020-11-17,4161,4161,4
"Bexar",2020-11-18,4117,4117,-44
"Bexar",2020-11-19,4123,4123,6
"Bexar",2020-11-20,4348,4348,225
"Bexar",2020-11-21,4584,4584,236
"Bexar",2020-11-22,4818,4818,234
"Bexar",2020-11-23,5235,5235,417
"Bexar",2020-11-24,5776,5776,541
"Bexar",2020-11-25,6308,6308,532
"Bexar",2020-11-26,6914,6914,606
"Bexar",2020-11-27,6883,6883,-31
"Bexar",2020-11-28,6519,6519,-364
"Bexar",2020-11-29,7781,7781,1262
"Bexar",2020-11-30,9029,9029,1248
"Bexar",2020-12-01,9274,9274,245
"Bexar",2020-12-02,9387,9387,113
"Bexar",2020-12-03,10440,10440,1053
"Bexar",2020-12-04,10718,10718,278
"Bexar",2020-12-05,11570,11570,852
"Bexar",2020-12-06,11358,11358,-212
"Bexar",2020-12-07,11946,11946,588
"Bexar",2020-12-08,12531,12531,585
"Bexar",2020-12-09,13002,13002,471
"Bexar",2020-12-10,12779,12779,-223
"Blanco",2020-04-07,3,3,3
"Blanco",2020-04-08,3,3,0
"Blanco",2020-04-09,3,3,0
"Blanco",2020-04-10,3,3,0
"Blanco",2020-04-11,3,3,0
"Blanco",2020-04-12,3,3,0
"Blanco",2020-04-13,3,3,0
"Blanco",2020-04-14,3,3,0
"Blanco",2020-04-15,3,3,0
"Blanco",2020-04-16,3,3,0
"Blanco",2020-04-17,4,4,1
"Blanco",2020-04-18,2,2,-2
"Blanco",2020-04-19,2,2,0
"Blanco",2020-04-20,3,3,1
"Blanco",2020-04-21,1,1,-2
"Blanco",2020-04-22,2,2,1
"Blanco",2020-04-23,4,4,2
"Blanco",2020-04-24,4,4,0
"Blanco",2020-04-25,4,4,0
"Blanco",2020-04-26,4,4,0
"Blanco",2020-04-27,2,2,-2
"Blanco",2020-04-28,1,1,-1
"Blanco",2020-04-29,1,1,0
"Blanco",2020-04-30,1,1,0
"Blanco",2020-05-01,1,1,0
"Blanco",2020-05-02,1,1,0
"Blanco",2020-05-03,1,1,0
"Blanco",2020-05-04,1,1,0
"Blanco",2020-05-05,1,1,0
"Blanco",2020-05-06,1,1,0
"Blanco",2020-05-07,1,1,0
"Blanco",2020-05-08,1,1,0
"Blanco",2020-05-09,1,1,0
"Blanco",2020-05-10,1,1,0
"Blanco",2020-05-11,1,1,0
"Blanco",2020-05-12,1,1,0
"Blanco",2020-05-13,1,1,0
"Blanco",2020-05-14,0,0,-1
"Blanco",2020-05-15,0,0,0
"Blanco",2020-05-16,0,0,0
"Blanco",2020-05-17,0,0,0
"Blanco",2020-05-18,0,0,0
"Blanco",2020-05-19,0,0,0
"Blanco",2020-05-20,1,1,1
"Blanco",2020-05-21,1,1,0
"Blanco",2020-05-22,2,2,1
"Blanco",2020-05-23,2,2,0
"Blanco",2020-05-24,2,2,0
"Blanco",2020-05-25,2,2,0
"Blanco",2020-05-26,2,2,0
"Blanco",2020-05-27,2,2,0
"Blanco",2020-05-28,2,2,0
"Blanco",2020-05-29,3,3,1
"Blanco",2020-05-30,3,3,0
"Blanco",2020-05-31,4,4,1
"Blanco",2020-06-01,4,4,0
"Blanco",2020-06-02,4,4,0
"Blanco",2020-06-03,4,4,0
"Blanco",2020-06-04,4,4,0
"Blanco",2020-06-05,4,4,0
"Blanco",2020-06-06,4,4,0
"Blanco",2020-06-07,4,4,0
"Blanco",2020-06-08,4,4,0
"Blanco",2020-06-09,5,5,1
"Blanco",2020-06-10,5,5,0
"Blanco",2020-06-11,4,4,-1
"Blanco",2020-06-12,3,3,-1
"Blanco",2020-06-13,3,3,0
"Blanco",2020-06-14,3,3,0
"Blanco",2020-06-15,3,3,0
"Blanco",2020-06-16,3,3,0
"Blanco",2020-06-17,4,4,1
"Blanco",2020-06-18,5,5,1
"Blanco",2020-06-19,6,6,1
"Blanco",2020-06-20,6,6,0
"Blanco",2020-06-21,6,6,0
"Blanco",2020-06-22,14,14,8
"Blanco",2020-06-23,16,16,2
"Blanco",2020-06-24,19,19,3
"Blanco",2020-06-25,18,18,-1
"Blanco",2020-06-26,17,17,-1
"Blanco",2020-06-27,17,17,0
"Blanco",2020-06-28,17,17,0
"Blanco",2020-06-29,18,18,1
"Blanco",2020-06-30,18,18,0
"Blanco",2020-07-01,18,18,0
"Blanco",2020-07-02,20,20,2
"Blanco",2020-07-03,18,18,-2
"Blanco",2020-07-04,18,18,0
"Blanco",2020-07-05,18,18,0
"Blanco",2020-07-06,11,11,-7
"Blanco",2020-07-07,10,10,-1
"Blanco",2020-07-08,25,25,15
"Blanco",2020-07-09,26,26,1
"Blanco",2020-07-10,26,26,0
"Blanco",2020-07-11,26,26,0
"Blanco",2020-07-12,26,26,0
"Blanco",2020-07-13,25,25,-1
"Blanco",2020-07-14,40,40,15
"Blanco",2020-07-15,33,33,-7
"Blanco",2020-07-16,42,42,9
"Blanco",2020-07-17,41,41,-1
"Blanco",2020-07-18,59,59,18
"Blanco",2020-07-19,46,46,-13
"Blanco",2020-07-20,49,49,3
"Blanco",2020-07-21,48,48,-1
"Blanco",2020-07-22,34,34,-14
"Blanco",2020-07-23,35,35,1
"Blanco",2020-07-24,36,36,1
"Blanco",2020-07-25,41,41,5
"Blanco",2020-07-26,39,39,-2
"Blanco",2020-07-27,39,39,0
"Blanco",2020-07-28,46,46,7
"Blanco",2020-07-29,40,40,-6
"Blanco",2020-07-30,33,33,-7
"Blanco",2020-07-31,34,34,1
"Blanco",2020-08-01,35,35,1
"Blanco",2020-08-02,31,31,-4
"Blanco",2020-08-03,28,28,-3
"Blanco",2020-08-04,28,28,0
"Blanco",2020-08-05,27,27,-1
"Blanco",2020-08-06,25,25,-2
"Blanco",2020-08-07,78,78,53
"Blanco",2020-08-08,78,78,0
"Blanco",2020-08-09,16,16,-62
"Blanco",2020-08-10,17,17,1
"Blanco",2020-08-11,28,28,11
"Blanco",2020-08-12,27,27,-1
"Blanco",2020-08-13,27,27,0
"Blanco",2020-08-14,26,26,-1
"Blanco",2020-08-15,25,25,-1
"Blanco",2020-08-16,25,25,0
"Blanco",2020-08-17,33,33,8
"Blanco",2020-08-18,34,34,1
"Blanco",2020-08-19,35,35,1
"Blanco",2020-08-20,34,34,-1
"Blanco",2020-08-21,34,34,0
"Blanco",2020-08-22,33,33,-1
"Blanco",2020-08-23,33,33,0
"Blanco",2020-08-24,32,32,-1
"Blanco",2020-08-25,14,14,-18
"Blanco",2020-08-26,15,15,1
"Blanco",2020-08-27,15,15,0
"Blanco",2020-08-28,14,14,-1
"Blanco",2020-08-29,13,13,-1
"Blanco",2020-08-30,12,12,-1
"Blanco",2020-08-31,5,5,-7
"Blanco",2020-09-01,6,6,1
"Blanco",2020-09-02,7,7,1
"Blanco",2020-09-03,7,7,0
"Blanco",2020-09-04,10,10,3
"Blanco",2020-09-05,10,10,0
"Blanco",2020-09-06,10,10,0
"Blanco",2020-09-07,10,10,0
"Blanco",2020-09-08,10,10,0
"Blanco",2020-09-09,15,15,5
"Blanco",2020-09-10,15,15,0
"Blanco",2020-09-11,15,15,0
"Blanco",2020-09-12,16,16,1
"Blanco",2020-09-13,16,16,0
"Blanco",2020-09-14,13,13,-3
"Blanco",2020-09-15,12,12,-1
"Blanco",2020-09-16,10,10,-2
"Blanco",2020-09-17,11,11,1
"Blanco",2020-09-18,13,13,2
"Blanco",2020-09-19,10,10,-3
"Blanco",2020-09-20,10,10,0
"Blanco",2020-09-21,9,9,-1
"Blanco",2020-09-22,10,10,1
"Blanco",2020-09-23,12,12,2
"Blanco",2020-09-24,13,13,1
"Blanco",2020-09-25,12,12,-1
"Blanco",2020-09-26,11,11,-1
"Blanco",2020-09-27,12,12,1
"Blanco",2020-09-28,11,11,-1
"Blanco",2020-09-29,11,11,0
"Blanco",2020-09-30,12,12,1
"Blanco",2020-10-01,12,12,0
"Blanco",2020-10-02,10,10,-2
"Blanco",2020-10-03,9,9,-1
"Blanco",2020-10-04,7,7,-2
"Blanco",2020-10-05,6,6,-1
"Blanco",2020-10-06,7,7,1
"Blanco",2020-10-07,8,8,1
"Blanco",2020-10-08,8,8,0
"Blanco",2020-10-09,8,8,0
"Blanco",2020-10-10,9,9,1
"Blanco",2020-10-11,9,9,0
"Blanco",2020-10-12,8,8,-1
"Blanco",2020-10-13,9,9,1
"Blanco",2020-10-14,10,10,1
"Blanco",2020-10-15,9,9,-1
"Blanco",2020-10-16,9,9,0
"Blanco",2020-10-17,9,9,0
"Blanco",2020-10-18,9,9,0
"Blanco",2020-10-19,10,10,1
"Blanco",2020-10-20,10,10,0
"Blanco",2020-10-21,8,8,-2
"Blanco",2020-10-22,11,11,3
"Blanco",2020-10-23,12,12,1
"Blanco",2020-10-24,0,0,-12
"Blanco",2020-10-25,11,11,11
"Blanco",2020-10-26,10,10,-1
"Blanco",2020-10-27,12,12,2
"Blanco",2020-10-28,12,12,0
"Blanco",2020-10-29,11,11,-1
"Blanco",2020-10-30,10,10,-1
"Blanco",2020-10-31,11,11,1
"Blanco",2020-11-01,11,11,0
"Blanco",2020-11-02,11,11,0
"Blanco",2020-11-03,11,11,0
"Blanco",2020-11-04,14,14,3
"Blanco",2020-11-05,14,14,0
"Blanco",2020-11-06,11,11,-3
"Blanco",2020-11-07,11,11,0
"Blanco",2020-11-08,11,11,0
"Blanco",2020-11-09,11,11,0
"Blanco",2020-11-10,10,10,-1
"Blanco",2020-11-11,11,11,1
"Blanco",2020-11-12,10,10,-1
"Blanco",2020-11-13,10,10,0
"Blanco",2020-11-14,10,10,0
"Blanco",2020-11-15,9,9,-1
"Blanco",2020-11-16,9,9,0
"Blanco",2020-11-17,10,10,1
"Blanco",2020-11-18,10,10,0
"Blanco",2020-11-19,11,11,1
"Blanco",2020-11-20,13,13,2
"Blanco",2020-11-21,14,14,1
"Blanco",2020-11-22,14,14,0
"Blanco",2020-11-23,14,14,0
"Blanco",2020-11-24,15,15,1
"Blanco",2020-11-25,14,14,-1
"Blanco",2020-11-26,12,12,-2
"Blanco",2020-11-27,12,12,0
"Blanco",2020-11-28,12,12,0
"Blanco",2020-11-29,12,12,0
"Blanco",2020-11-30,12,12,0
"Blanco",2020-12-01,12,12,0
"Blanco",2020-12-02,15,15,3
"Blanco",2020-12-03,17,17,2
"Blanco",2020-12-04,19,19,2
"Blanco",2020-12-05,18,18,-1
"Blanco",2020-12-06,16,16,-2
"Blanco",2020-12-07,15,15,-1
"Blanco",2020-12-08,15,15,0
"Blanco",2020-12-09,14,14,-1
"Blanco",2020-12-10,17,17,3
"Borden",2020-04-07,0,0,0
"Borden",2020-04-08,0,0,0
"Borden",2020-04-09,0,0,0
"Borden",2020-04-10,0,0,0
"Borden",2020-04-11,0,0,0
"Borden",2020-04-12,0,0,0
"Borden",2020-04-13,0,0,0
"Borden",2020-04-14,0,0,0
"Borden",2020-04-15,0,0,0
"Borden",2020-04-16,0,0,0
"Borden",2020-04-17,0,0,0
"Borden",2020-04-18,0,0,0
"Borden",2020-04-19,0,0,0
"Borden",2020-04-20,0,0,0
"Borden",2020-04-21,0,0,0
"Borden",2020-04-22,0,0,0
"Borden",2020-04-23,0,0,0
"Borden",2020-04-24,0,0,0
"Borden",2020-04-25,0,0,0
"Borden",2020-04-26,0,0,0
"Borden",2020-04-27,0,0,0
"Borden",2020-04-28,0,0,0
"Borden",2020-04-29,0,0,0
"Borden",2020-04-30,0,0,0
"Borden",2020-05-01,0,0,0
"Borden",2020-05-02,0,0,0
"Borden",2020-05-03,0,0,0
"Borden",2020-05-04,0,0,0
"Borden",2020-05-05,0,0,0
"Borden",2020-05-06,0,0,0
"Borden",2020-05-07,0,0,0
"Borden",2020-05-08,0,0,0
"Borden",2020-05-09,0,0,0
"Borden",2020-05-10,0,0,0
"Borden",2020-05-11,0,0,0
"Borden",2020-05-12,0,0,0
