"Level_Name","Date","Cases_Daily","CI_Lower","CI_Upper"
"Rockwall",2020-05-22,4,NA,NA
"Rockwall",2020-05-23,0,NA,NA
"Rockwall",2020-05-24,0,NA,NA
"Rockwall",2020-05-25,0,NA,NA
"Rockwall",2020-05-26,4,NA,NA
"Rockwall",2020-05-27,1,NA,NA
"Rockwall",2020-05-28,3,NA,NA
"Rockwall",2020-05-29,5,NA,NA
"Rockwall",2020-05-30,3,NA,NA
"Rockwall",2020-05-31,0,NA,NA
"Rockwall",2020-06-01,0,NA,NA
"Rockwall",2020-06-02,4,NA,NA
"Rockwall",2020-06-03,0,NA,NA
"Rockwall",2020-06-04,5,NA,NA
"Rockwall",2020-06-05,5,NA,NA
"Rockwall",2020-06-06,2,NA,NA
"Rockwall",2020-06-07,0,NA,NA
"Rockwall",2020-06-08,0,NA,NA
"Rockwall",2020-06-09,6,NA,NA
"Rockwall",2020-06-10,5,NA,NA
"Rockwall",2020-06-11,5,NA,NA
"Rockwall",2020-06-12,4,NA,NA
"Rockwall",2020-06-13,1,NA,NA
"Rockwall",2020-06-14,0,NA,NA
"Rockwall",2020-06-15,0,NA,NA
"Rockwall",2020-06-16,9,NA,NA
"Rockwall",2020-06-17,3,NA,NA
"Rockwall",2020-06-18,6,NA,NA
"Rockwall",2020-06-19,6,NA,NA
"Rockwall",2020-06-20,3.2362813722217,-2.27041317364932,8.74297591809271
"Rockwall",2020-06-21,3.21288399486618,-2.30936674741513,8.73513473714748
"Rockwall",2020-06-22,3.18994116533583,-2.34722600124337,8.72710833191503
"Rockwall",2020-06-23,3.16744405299454,-2.38402780025885,8.71891590624794
"Rockwall",2020-06-24,3.14538399876161,-2.4198074636728,8.71057546119602
"Rockwall",2020-06-25,3.12375251177886,-2.4545988480758,8.70210387163352
"Rockwall",2020-06-26,3.10254126614256,-2.48843442492222,8.69351695720734
"Rockwall",2020-06-27,3.08174209769878,-2.52134535271485,8.68482954811241
"Rockwall",2020-06-28,3.06134700090106,-2.55336154434493,8.67605554614706
"Rockwall",2020-06-29,3.04134812572908,-2.58451172999619,8.66720798145434
"Runnels",2020-03-04,0,NA,NA
"Runnels",2020-03-05,0,NA,NA
"Runnels",2020-03-06,0,NA,NA
"Runnels",2020-03-07,NA,NA,NA
"Runnels",2020-03-08,NA,NA,NA
"Runnels",2020-03-09,0,NA,NA
"Runnels",2020-03-10,0,NA,NA
"Runnels",2020-03-11,0,NA,NA
"Runnels",2020-03-12,0,NA,NA
"Runnels",2020-03-13,0,NA,NA
"Runnels",2020-03-14,NA,NA,NA
"Runnels",2020-03-15,0,NA,NA
"Runnels",2020-03-16,0,NA,NA
"Runnels",2020-03-17,0,NA,NA
"Runnels",2020-03-18,0,NA,NA
"Runnels",2020-03-19,0,NA,NA
"Runnels",2020-03-20,0,NA,NA
"Runnels",2020-03-21,0,NA,NA
"Runnels",2020-03-22,0,NA,NA
"Runnels",2020-03-23,0,NA,NA
"Runnels",2020-03-24,0,NA,NA
"Runnels",2020-03-25,0,NA,NA
"Runnels",2020-03-26,0,NA,NA
"Runnels",2020-03-27,0,NA,NA
"Runnels",2020-03-28,0,NA,NA
"Runnels",2020-03-29,0,NA,NA
"Runnels",2020-03-30,0,NA,NA
"Runnels",2020-03-31,0,NA,NA
"Runnels",2020-04-01,0,NA,NA
"Runnels",2020-04-02,0,NA,NA
"Runnels",2020-04-03,0,NA,NA
"Runnels",2020-04-04,0,NA,NA
"Runnels",2020-04-05,0,NA,NA
"Runnels",2020-04-06,0,NA,NA
"Runnels",2020-04-07,0,NA,NA
"Runnels",2020-04-08,0,NA,NA
"Runnels",2020-04-09,0,NA,NA
"Runnels",2020-04-10,0,NA,NA
"Runnels",2020-04-11,0,NA,NA
"Runnels",2020-04-12,0,NA,NA
"Runnels",2020-04-13,0,NA,NA
"Runnels",2020-04-14,0,NA,NA
"Runnels",2020-04-15,0,NA,NA
"Runnels",2020-04-16,0,NA,NA
"Runnels",2020-04-17,0,NA,NA
"Runnels",2020-04-18,0,NA,NA
"Runnels",2020-04-19,0,NA,NA
"Runnels",2020-04-20,0,NA,NA
"Runnels",2020-04-21,0,NA,NA
"Runnels",2020-04-22,0,NA,NA
"Runnels",2020-04-23,0,NA,NA
"Runnels",2020-04-24,0,NA,NA
"Runnels",2020-04-25,0,NA,NA
"Runnels",2020-04-26,0,NA,NA
"Runnels",2020-04-27,0,NA,NA
"Runnels",2020-04-28,1,NA,NA
"Runnels",2020-04-29,0,NA,NA
"Runnels",2020-04-30,0,NA,NA
"Runnels",2020-05-01,0,NA,NA
"Runnels",2020-05-02,1,NA,NA
"Runnels",2020-05-03,0,NA,NA
"Runnels",2020-05-04,0,NA,NA
"Runnels",2020-05-05,0,NA,NA
"Runnels",2020-05-06,0,NA,NA
"Runnels",2020-05-07,0,NA,NA
"Runnels",2020-05-08,0,NA,NA
"Runnels",2020-05-09,0,NA,NA
"Runnels",2020-05-10,0,NA,NA
"Runnels",2020-05-11,0,NA,NA
"Runnels",2020-05-12,0,NA,NA
"Runnels",2020-05-13,0,NA,NA
"Runnels",2020-05-14,0,NA,NA
"Runnels",2020-05-15,0,NA,NA
"Runnels",2020-05-16,0,NA,NA
"Runnels",2020-05-17,0,NA,NA
"Runnels",2020-05-18,0,NA,NA
"Runnels",2020-05-19,0,NA,NA
"Runnels",2020-05-20,0,NA,NA
"Runnels",2020-05-21,0,NA,NA
"Runnels",2020-05-22,0,NA,NA
"Runnels",2020-05-23,0,NA,NA
"Runnels",2020-05-24,0,NA,NA
"Runnels",2020-05-25,0,NA,NA
"Runnels",2020-05-26,0,NA,NA
"Runnels",2020-05-27,0,NA,NA
"Runnels",2020-05-28,0,NA,NA
"Runnels",2020-05-29,1,NA,NA
"Runnels",2020-05-30,0,NA,NA
"Runnels",2020-05-31,0,NA,NA
"Runnels",2020-06-01,0,NA,NA
"Runnels",2020-06-02,0,NA,NA
"Runnels",2020-06-03,0,NA,NA
"Runnels",2020-06-04,0,NA,NA
"Runnels",2020-06-05,1,NA,NA
"Runnels",2020-06-06,0,NA,NA
"Runnels",2020-06-07,0,NA,NA
"Runnels",2020-06-08,0,NA,NA
"Runnels",2020-06-09,0,NA,NA
"Runnels",2020-06-10,0,NA,NA
"Runnels",2020-06-11,0,NA,NA
"Runnels",2020-06-12,0,NA,NA
"Runnels",2020-06-13,0,NA,NA
"Runnels",2020-06-14,0,NA,NA
"Runnels",2020-06-15,0,NA,NA
"Runnels",2020-06-16,0,NA,NA
"Runnels",2020-06-17,0,NA,NA
"Runnels",2020-06-18,0,NA,NA
"Runnels",2020-06-19,1,NA,NA
"Runnels",2020-06-20,NA,NA,NA
"Runnels",2020-06-21,NA,NA,NA
"Runnels",2020-06-22,NA,NA,NA
"Runnels",2020-06-23,NA,NA,NA
"Runnels",2020-06-24,NA,NA,NA
"Runnels",2020-06-25,NA,NA,NA
"Runnels",2020-06-26,NA,NA,NA
"Runnels",2020-06-27,NA,NA,NA
"Runnels",2020-06-28,NA,NA,NA
"Runnels",2020-06-29,NA,NA,NA
"Rusk",2020-03-04,0,NA,NA
"Rusk",2020-03-05,0,NA,NA
"Rusk",2020-03-06,0,NA,NA
"Rusk",2020-03-07,NA,NA,NA
"Rusk",2020-03-08,NA,NA,NA
"Rusk",2020-03-09,0,NA,NA
"Rusk",2020-03-10,0,NA,NA
"Rusk",2020-03-11,0,NA,NA
"Rusk",2020-03-12,0,NA,NA
"Rusk",2020-03-13,0,NA,NA
"Rusk",2020-03-14,NA,NA,NA
"Rusk",2020-03-15,0,NA,NA
"Rusk",2020-03-16,0,NA,NA
"Rusk",2020-03-17,0,NA,NA
"Rusk",2020-03-18,1,NA,NA
"Rusk",2020-03-19,0,NA,NA
"Rusk",2020-03-20,0,NA,NA
"Rusk",2020-03-21,0,NA,NA
"Rusk",2020-03-22,0,NA,NA
"Rusk",2020-03-23,0,NA,NA
"Rusk",2020-03-24,0,NA,NA
"Rusk",2020-03-25,0,NA,NA
"Rusk",2020-03-26,1,NA,NA
"Rusk",2020-03-27,0,NA,NA
"Rusk",2020-03-28,0,NA,NA
"Rusk",2020-03-29,1,NA,NA
"Rusk",2020-03-30,0,NA,NA
"Rusk",2020-03-31,0,NA,NA
"Rusk",2020-04-01,2,NA,NA
"Rusk",2020-04-02,1,NA,NA
"Rusk",2020-04-03,1,NA,NA
"Rusk",2020-04-04,4,NA,NA
"Rusk",2020-04-05,1,NA,NA
"Rusk",2020-04-06,0,NA,NA
"Rusk",2020-04-07,1,NA,NA
"Rusk",2020-04-08,2,NA,NA
"Rusk",2020-04-09,0,NA,NA
"Rusk",2020-04-10,0,NA,NA
"Rusk",2020-04-11,0,NA,NA
"Rusk",2020-04-12,2,NA,NA
"Rusk",2020-04-13,0,NA,NA
"Rusk",2020-04-14,1,NA,NA
"Rusk",2020-04-15,1,NA,NA
"Rusk",2020-04-16,7,NA,NA
"Rusk",2020-04-17,1,NA,NA
"Rusk",2020-04-18,2,NA,NA
"Rusk",2020-04-19,0,NA,NA
"Rusk",2020-04-20,0,NA,NA
"Rusk",2020-04-21,0,NA,NA
"Rusk",2020-04-22,1,NA,NA
"Rusk",2020-04-23,0,NA,NA
"Rusk",2020-04-24,2,NA,NA
"Rusk",2020-04-25,0,NA,NA
"Rusk",2020-04-26,2,NA,NA
"Rusk",2020-04-27,0,NA,NA
"Rusk",2020-04-28,1,NA,NA
"Rusk",2020-04-29,0,NA,NA
"Rusk",2020-04-30,2,NA,NA
"Rusk",2020-05-01,1,NA,NA
"Rusk",2020-05-02,0,NA,NA
"Rusk",2020-05-03,0,NA,NA
"Rusk",2020-05-04,0,NA,NA
"Rusk",2020-05-05,2,NA,NA
"Rusk",2020-05-06,1,NA,NA
"Rusk",2020-05-07,1,NA,NA
"Rusk",2020-05-08,0,NA,NA
"Rusk",2020-05-09,0,NA,NA
"Rusk",2020-05-10,0,NA,NA
"Rusk",2020-05-11,0,NA,NA
"Rusk",2020-05-12,0,NA,NA
"Rusk",2020-05-13,0,NA,NA
"Rusk",2020-05-14,0,NA,NA
"Rusk",2020-05-15,0,NA,NA
"Rusk",2020-05-16,2,NA,NA
"Rusk",2020-05-17,0,NA,NA
"Rusk",2020-05-18,0,NA,NA
"Rusk",2020-05-19,0,NA,NA
"Rusk",2020-05-20,0,NA,NA
"Rusk",2020-05-21,0,NA,NA
"Rusk",2020-05-22,0,NA,NA
"Rusk",2020-05-23,0,NA,NA
"Rusk",2020-05-24,1,NA,NA
"Rusk",2020-05-25,0,NA,NA
"Rusk",2020-05-26,1,NA,NA
"Rusk",2020-05-27,0,NA,NA
"Rusk",2020-05-28,1,NA,NA
"Rusk",2020-05-29,0,NA,NA
"Rusk",2020-05-30,7,NA,NA
"Rusk",2020-05-31,3,NA,NA
"Rusk",2020-06-01,0,NA,NA
"Rusk",2020-06-02,1,NA,NA
"Rusk",2020-06-03,1,NA,NA
"Rusk",2020-06-04,2,NA,NA
"Rusk",2020-06-05,1,NA,NA
"Rusk",2020-06-06,3,NA,NA
"Rusk",2020-06-07,1,NA,NA
"Rusk",2020-06-08,0,NA,NA
"Rusk",2020-06-09,3,NA,NA
"Rusk",2020-06-10,0,NA,NA
"Rusk",2020-06-11,3,NA,NA
"Rusk",2020-06-12,0,NA,NA
"Rusk",2020-06-13,2,NA,NA
"Rusk",2020-06-14,0,NA,NA
"Rusk",2020-06-15,58,NA,NA
"Rusk",2020-06-16,104,NA,NA
"Rusk",2020-06-17,1,NA,NA
"Rusk",2020-06-18,8,NA,NA
"Rusk",2020-06-19,4,NA,NA
"Rusk",2020-06-20,-3.27030783294543,-23.6185373372058,17.0779216713149
"Rusk",2020-06-21,2.28032427388489,-20.5295313500134,25.0901798977832
"Rusk",2020-06-22,2.28032427388489,-20.5295313500134,25.0901798977832
"Rusk",2020-06-23,2.28032427388489,-20.5295313500134,25.0901798977832
"Rusk",2020-06-24,2.28032427388489,-20.5295313500134,25.0901798977832
"Rusk",2020-06-25,2.28032427388489,-20.5295313500134,25.0901798977832
"Rusk",2020-06-26,2.28032427388489,-20.5295313500134,25.0901798977832
"Rusk",2020-06-27,2.28032427388489,-20.5295313500134,25.0901798977832
"Rusk",2020-06-28,2.28032427388489,-20.5295313500134,25.0901798977832
"Rusk",2020-06-29,2.28032427388489,-20.5295313500134,25.0901798977832
"Sabine",2020-03-04,0,NA,NA
"Sabine",2020-03-05,0,NA,NA
"Sabine",2020-03-06,0,NA,NA
"Sabine",2020-03-07,NA,NA,NA
"Sabine",2020-03-08,NA,NA,NA
"Sabine",2020-03-09,0,NA,NA
"Sabine",2020-03-10,0,NA,NA
"Sabine",2020-03-11,0,NA,NA
"Sabine",2020-03-12,0,NA,NA
"Sabine",2020-03-13,0,NA,NA
"Sabine",2020-03-14,NA,NA,NA
"Sabine",2020-03-15,0,NA,NA
"Sabine",2020-03-16,0,NA,NA
"Sabine",2020-03-17,0,NA,NA
"Sabine",2020-03-18,0,NA,NA
"Sabine",2020-03-19,0,NA,NA
"Sabine",2020-03-20,0,NA,NA
"Sabine",2020-03-21,0,NA,NA
"Sabine",2020-03-22,0,NA,NA
"Sabine",2020-03-23,0,NA,NA
"Sabine",2020-03-24,0,NA,NA
"Sabine",2020-03-25,0,NA,NA
"Sabine",2020-03-26,0,NA,NA
"Sabine",2020-03-27,0,NA,NA
"Sabine",2020-03-28,0,NA,NA
"Sabine",2020-03-29,0,NA,NA
"Sabine",2020-03-30,0,NA,NA
"Sabine",2020-03-31,0,NA,NA
"Sabine",2020-04-01,0,NA,NA
"Sabine",2020-04-02,0,NA,NA
"Sabine",2020-04-03,0,NA,NA
"Sabine",2020-04-04,0,NA,NA
"Sabine",2020-04-05,0,NA,NA
"Sabine",2020-04-06,0,NA,NA
"Sabine",2020-04-07,0,NA,NA
"Sabine",2020-04-08,0,NA,NA
"Sabine",2020-04-09,0,NA,NA
"Sabine",2020-04-10,0,NA,NA
"Sabine",2020-04-11,0,NA,NA
"Sabine",2020-04-12,0,NA,NA
"Sabine",2020-04-13,0,NA,NA
"Sabine",2020-04-14,0,NA,NA
"Sabine",2020-04-15,0,NA,NA
"Sabine",2020-04-16,1,NA,NA
"Sabine",2020-04-17,0,NA,NA
"Sabine",2020-04-18,0,NA,NA
"Sabine",2020-04-19,0,NA,NA
"Sabine",2020-04-20,0,NA,NA
"Sabine",2020-04-21,0,NA,NA
"Sabine",2020-04-22,0,NA,NA
"Sabine",2020-04-23,0,NA,NA
"Sabine",2020-04-24,0,NA,NA
"Sabine",2020-04-25,0,NA,NA
"Sabine",2020-04-26,0,NA,NA
"Sabine",2020-04-27,0,NA,NA
"Sabine",2020-04-28,0,NA,NA
"Sabine",2020-04-29,0,NA,NA
"Sabine",2020-04-30,0,NA,NA
"Sabine",2020-05-01,0,NA,NA
"Sabine",2020-05-02,0,NA,NA
"Sabine",2020-05-03,0,NA,NA
"Sabine",2020-05-04,0,NA,NA
"Sabine",2020-05-05,0,NA,NA
"Sabine",2020-05-06,0,NA,NA
"Sabine",2020-05-07,1,NA,NA
"Sabine",2020-05-08,0,NA,NA
"Sabine",2020-05-09,0,NA,NA
"Sabine",2020-05-10,0,NA,NA
"Sabine",2020-05-11,0,NA,NA
"Sabine",2020-05-12,1,NA,NA
"Sabine",2020-05-13,0,NA,NA
"Sabine",2020-05-14,0,NA,NA
"Sabine",2020-05-15,0,NA,NA
"Sabine",2020-05-16,0,NA,NA
"Sabine",2020-05-17,0,NA,NA
"Sabine",2020-05-18,0,NA,NA
"Sabine",2020-05-19,1,NA,NA
"Sabine",2020-05-20,0,NA,NA
"Sabine",2020-05-21,0,NA,NA
"Sabine",2020-05-22,0,NA,NA
"Sabine",2020-05-23,1,NA,NA
"Sabine",2020-05-24,0,NA,NA
"Sabine",2020-05-25,0,NA,NA
"Sabine",2020-05-26,0,NA,NA
"Sabine",2020-05-27,0,NA,NA
"Sabine",2020-05-28,1,NA,NA
"Sabine",2020-05-29,0,NA,NA
"Sabine",2020-05-30,8,NA,NA
"Sabine",2020-05-31,0,NA,NA
"Sabine",2020-06-01,1,NA,NA
"Sabine",2020-06-02,0,NA,NA
"Sabine",2020-06-03,0,NA,NA
"Sabine",2020-06-04,0,NA,NA
"Sabine",2020-06-05,0,NA,NA
"Sabine",2020-06-06,0,NA,NA
"Sabine",2020-06-07,0,NA,NA
"Sabine",2020-06-08,0,NA,NA
"Sabine",2020-06-09,0,NA,NA
"Sabine",2020-06-10,0,NA,NA
"Sabine",2020-06-11,0,NA,NA
"Sabine",2020-06-12,0,NA,NA
"Sabine",2020-06-13,0,NA,NA
"Sabine",2020-06-14,0,NA,NA
"Sabine",2020-06-15,0,NA,NA
"Sabine",2020-06-16,0,NA,NA
"Sabine",2020-06-17,0,NA,NA
"Sabine",2020-06-18,0,NA,NA
"Sabine",2020-06-19,0,NA,NA
"Sabine",2020-06-20,0.142857142857146,-1.45194173159852,1.73765601731281
"Sabine",2020-06-21,0.142857142857146,-1.45194173159852,1.73765601731281
"Sabine",2020-06-22,0.142857142857146,-1.45194173159852,1.73765601731281
"Sabine",2020-06-23,0.142857142857146,-1.45194173159852,1.73765601731281
"Sabine",2020-06-24,0.142857142857146,-1.45194173159852,1.73765601731281
"Sabine",2020-06-25,0.142857142857146,-1.45194173159852,1.73765601731281
"Sabine",2020-06-26,0.142857142857146,-1.45194173159852,1.73765601731281
"Sabine",2020-06-27,0.142857142857146,-1.45194173159852,1.73765601731281
"Sabine",2020-06-28,0.142857142857146,-1.45194173159852,1.73765601731281
"Sabine",2020-06-29,0.142857142857146,-1.45194173159852,1.73765601731281
"San Augustine",2020-03-04,0,NA,NA
"San Augustine",2020-03-05,0,NA,NA
"San Augustine",2020-03-06,0,NA,NA
"San Augustine",2020-03-07,NA,NA,NA
"San Augustine",2020-03-08,NA,NA,NA
"San Augustine",2020-03-09,0,NA,NA
"San Augustine",2020-03-10,0,NA,NA
"San Augustine",2020-03-11,0,NA,NA
"San Augustine",2020-03-12,0,NA,NA
"San Augustine",2020-03-13,0,NA,NA
"San Augustine",2020-03-14,NA,NA,NA
"San Augustine",2020-03-15,0,NA,NA
"San Augustine",2020-03-16,0,NA,NA
"San Augustine",2020-03-17,0,NA,NA
"San Augustine",2020-03-18,0,NA,NA
"San Augustine",2020-03-19,0,NA,NA
"San Augustine",2020-03-20,0,NA,NA
"San Augustine",2020-03-21,0,NA,NA
"San Augustine",2020-03-22,0,NA,NA
"San Augustine",2020-03-23,0,NA,NA
"San Augustine",2020-03-24,0,NA,NA
"San Augustine",2020-03-25,0,NA,NA
"San Augustine",2020-03-26,0,NA,NA
"San Augustine",2020-03-27,0,NA,NA
"San Augustine",2020-03-28,0,NA,NA
"San Augustine",2020-03-29,0,NA,NA
"San Augustine",2020-03-30,0,NA,NA
"San Augustine",2020-03-31,0,NA,NA
"San Augustine",2020-04-01,1,NA,NA
"San Augustine",2020-04-02,0,NA,NA
"San Augustine",2020-04-03,3,NA,NA
"San Augustine",2020-04-04,0,NA,NA
"San Augustine",2020-04-05,0,NA,NA
"San Augustine",2020-04-06,0,NA,NA
"San Augustine",2020-04-07,0,NA,NA
"San Augustine",2020-04-08,0,NA,NA
"San Augustine",2020-04-09,3,NA,NA
"San Augustine",2020-04-10,2,NA,NA
"San Augustine",2020-04-11,0,NA,NA
"San Augustine",2020-04-12,0,NA,NA
"San Augustine",2020-04-13,0,NA,NA
"San Augustine",2020-04-14,0,NA,NA
"San Augustine",2020-04-15,0,NA,NA
"San Augustine",2020-04-16,2,NA,NA
"San Augustine",2020-04-17,3,NA,NA
"San Augustine",2020-04-18,0,NA,NA
"San Augustine",2020-04-19,0,NA,NA
"San Augustine",2020-04-20,0,NA,NA
"San Augustine",2020-04-21,0,NA,NA
"San Augustine",2020-04-22,0,NA,NA
"San Augustine",2020-04-23,1,NA,NA
"San Augustine",2020-04-24,1,NA,NA
"San Augustine",2020-04-25,0,NA,NA
"San Augustine",2020-04-26,0,NA,NA
"San Augustine",2020-04-27,0,NA,NA
"San Augustine",2020-04-28,0,NA,NA
"San Augustine",2020-04-29,0,NA,NA
"San Augustine",2020-04-30,0,NA,NA
"San Augustine",2020-05-01,3,NA,NA
"San Augustine",2020-05-02,0,NA,NA
"San Augustine",2020-05-03,0,NA,NA
"San Augustine",2020-05-04,0,NA,NA
"San Augustine",2020-05-05,0,NA,NA
"San Augustine",2020-05-06,2,NA,NA
"San Augustine",2020-05-07,0,NA,NA
"San Augustine",2020-05-08,0,NA,NA
"San Augustine",2020-05-09,0,NA,NA
"San Augustine",2020-05-10,0,NA,NA
"San Augustine",2020-05-11,0,NA,NA
"San Augustine",2020-05-12,1,NA,NA
"San Augustine",2020-05-13,0,NA,NA
"San Augustine",2020-05-14,0,NA,NA
"San Augustine",2020-05-15,0,NA,NA
"San Augustine",2020-05-16,0,NA,NA
"San Augustine",2020-05-17,0,NA,NA
"San Augustine",2020-05-18,0,NA,NA
"San Augustine",2020-05-19,4,NA,NA
"San Augustine",2020-05-20,0,NA,NA
"San Augustine",2020-05-21,2,NA,NA
"San Augustine",2020-05-22,1,NA,NA
"San Augustine",2020-05-23,0,NA,NA
"San Augustine",2020-05-24,0,NA,NA
"San Augustine",2020-05-25,0,NA,NA
"San Augustine",2020-05-26,0,NA,NA
"San Augustine",2020-05-27,2,NA,NA
"San Augustine",2020-05-28,0,NA,NA
"San Augustine",2020-05-29,6,NA,NA
"San Augustine",2020-05-30,1,NA,NA
"San Augustine",2020-05-31,0,NA,NA
"San Augustine",2020-06-01,0,NA,NA
"San Augustine",2020-06-02,6,NA,NA
"San Augustine",2020-06-03,0,NA,NA
"San Augustine",2020-06-04,0,NA,NA
"San Augustine",2020-06-05,0,NA,NA
"San Augustine",2020-06-06,1,NA,NA
"San Augustine",2020-06-07,0,NA,NA
"San Augustine",2020-06-08,0,NA,NA
"San Augustine",2020-06-09,0,NA,NA
"San Augustine",2020-06-10,4,NA,NA
"San Augustine",2020-06-11,0,NA,NA
"San Augustine",2020-06-12,6,NA,NA
"San Augustine",2020-06-13,0,NA,NA
"San Augustine",2020-06-14,0,NA,NA
"San Augustine",2020-06-15,0,NA,NA
"San Augustine",2020-06-16,6,NA,NA
"San Augustine",2020-06-17,13,NA,NA
"San Augustine",2020-06-18,12,NA,NA
"San Augustine",2020-06-19,0,NA,NA
"San Augustine",2020-06-20,-0.922887788275149,-4.63593516028838,2.79015958373808
"San Augustine",2020-06-21,-1.6385249800783,-5.80390090921791,2.5268509490613
"San Augustine",2020-06-22,1.38492550528712,-2.80521199428464,5.57506300485889
"San Augustine",2020-06-23,0.176372630024041,-4.04430848890378,4.39705374895187
"San Augustine",2020-06-24,1.82589637850757,-2.39669601997233,6.04848877698747
"San Augustine",2020-06-25,0.00709092767083686,-4.22173310662371,4.23591496196539
"San Augustine",2020-06-26,1.57779601324142,-2.65480194572616,5.81039397220901
"San Augustine",2020-06-27,-0.0604886987664058,-4.29462345326154,4.17364605572873
"San Augustine",2020-06-28,1.566842690597,-2.67038752072544,5.80407290191944
"San Augustine",2020-06-29,-0.0153167120394462,-4.25510158450914,4.22446816043025
"San Jacinto",2020-03-04,0,NA,NA
"San Jacinto",2020-03-05,0,NA,NA
"San Jacinto",2020-03-06,0,NA,NA
"San Jacinto",2020-03-07,NA,NA,NA
"San Jacinto",2020-03-08,NA,NA,NA
"San Jacinto",2020-03-09,0,NA,NA
"San Jacinto",2020-03-10,0,NA,NA
"San Jacinto",2020-03-11,0,NA,NA
"San Jacinto",2020-03-12,0,NA,NA
"San Jacinto",2020-03-13,0,NA,NA
"San Jacinto",2020-03-14,NA,NA,NA
"San Jacinto",2020-03-15,0,NA,NA
"San Jacinto",2020-03-16,0,NA,NA
"San Jacinto",2020-03-17,0,NA,NA
"San Jacinto",2020-03-18,0,NA,NA
"San Jacinto",2020-03-19,0,NA,NA
"San Jacinto",2020-03-20,0,NA,NA
"San Jacinto",2020-03-21,0,NA,NA
"San Jacinto",2020-03-22,0,NA,NA
"San Jacinto",2020-03-23,0,NA,NA
"San Jacinto",2020-03-24,0,NA,NA
"San Jacinto",2020-03-25,0,NA,NA
"San Jacinto",2020-03-26,0,NA,NA
"San Jacinto",2020-03-27,0,NA,NA
"San Jacinto",2020-03-28,0,NA,NA
"San Jacinto",2020-03-29,1,NA,NA
"San Jacinto",2020-03-30,0,NA,NA
"San Jacinto",2020-03-31,0,NA,NA
"San Jacinto",2020-04-01,0,NA,NA
"San Jacinto",2020-04-02,0,NA,NA
"San Jacinto",2020-04-03,0,NA,NA
"San Jacinto",2020-04-04,0,NA,NA
"San Jacinto",2020-04-05,0,NA,NA
"San Jacinto",2020-04-06,0,NA,NA
"San Jacinto",2020-04-07,0,NA,NA
"San Jacinto",2020-04-08,2,NA,NA
"San Jacinto",2020-04-09,0,NA,NA
"San Jacinto",2020-04-10,0,NA,NA
"San Jacinto",2020-04-11,2,NA,NA
"San Jacinto",2020-04-12,0,NA,NA
"San Jacinto",2020-04-13,2,NA,NA
"San Jacinto",2020-04-14,1,NA,NA
"San Jacinto",2020-04-15,0,NA,NA
"San Jacinto",2020-04-16,3,NA,NA
"San Jacinto",2020-04-17,0,NA,NA
"San Jacinto",2020-04-18,0,NA,NA
"San Jacinto",2020-04-19,0,NA,NA
"San Jacinto",2020-04-20,0,NA,NA
"San Jacinto",2020-04-21,0,NA,NA
"San Jacinto",2020-04-22,0,NA,NA
"San Jacinto",2020-04-23,0,NA,NA
"San Jacinto",2020-04-24,0,NA,NA
"San Jacinto",2020-04-25,0,NA,NA
"San Jacinto",2020-04-26,1,NA,NA
"San Jacinto",2020-04-27,0,NA,NA
"San Jacinto",2020-04-28,0,NA,NA
"San Jacinto",2020-04-29,0,NA,NA
"San Jacinto",2020-04-30,0,NA,NA
"San Jacinto",2020-05-01,0,NA,NA
"San Jacinto",2020-05-02,1,NA,NA
"San Jacinto",2020-05-03,0,NA,NA
"San Jacinto",2020-05-04,0,NA,NA
"San Jacinto",2020-05-05,0,NA,NA
"San Jacinto",2020-05-06,0,NA,NA
"San Jacinto",2020-05-07,0,NA,NA
"San Jacinto",2020-05-08,0,NA,NA
"San Jacinto",2020-05-09,0,NA,NA
"San Jacinto",2020-05-10,1,NA,NA
"San Jacinto",2020-05-11,0,NA,NA
"San Jacinto",2020-05-12,0,NA,NA
"San Jacinto",2020-05-13,0,NA,NA
"San Jacinto",2020-05-14,1,NA,NA
"San Jacinto",2020-05-15,0,NA,NA
"San Jacinto",2020-05-16,0,NA,NA
"San Jacinto",2020-05-17,0,NA,NA
"San Jacinto",2020-05-18,0,NA,NA
"San Jacinto",2020-05-19,0,NA,NA
"San Jacinto",2020-05-20,0,NA,NA
"San Jacinto",2020-05-21,1,NA,NA
"San Jacinto",2020-05-22,1,NA,NA
"San Jacinto",2020-05-23,0,NA,NA
"San Jacinto",2020-05-24,0,NA,NA
"San Jacinto",2020-05-25,0,NA,NA
"San Jacinto",2020-05-26,0,NA,NA
"San Jacinto",2020-05-27,0,NA,NA
"San Jacinto",2020-05-28,0,NA,NA
"San Jacinto",2020-05-29,0,NA,NA
"San Jacinto",2020-05-30,0,NA,NA
"San Jacinto",2020-05-31,0,NA,NA
"San Jacinto",2020-06-01,0,NA,NA
"San Jacinto",2020-06-02,0,NA,NA
"San Jacinto",2020-06-03,0,NA,NA
"San Jacinto",2020-06-04,2,NA,NA
"San Jacinto",2020-06-05,1,NA,NA
"San Jacinto",2020-06-06,0,NA,NA
"San Jacinto",2020-06-07,0,NA,NA
"San Jacinto",2020-06-08,0,NA,NA
"San Jacinto",2020-06-09,2,NA,NA
"San Jacinto",2020-06-10,0,NA,NA
"San Jacinto",2020-06-11,1,NA,NA
"San Jacinto",2020-06-12,0,NA,NA
"San Jacinto",2020-06-13,0,NA,NA
