NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE
Conviva New Braunfels,Medical Practice,,"1860 S. Seguin Avenue, Building E",New Braunfels,Comal,1860 South Seguin Avenue,78130,04/20/2021      ,13:18:26        ,0,100,0,0,540,640,0,(830) 626-7770,
Christus Trinity Clinic Hill Country Landa,Medical Practice,,774 Landa,New Braunfels,Comal,774 Landa,78130,04/21/2021      ,07:19:16        ,0,40,0,0,0,40,0,(830) 625-0305,http://www.hcma-nb.com/
Community Action Health Center - Duval,Other,,W Main St. ,Benavides,Duval,115 W Main St,78341,04/19/2021      ,16:53:00        ,0,0,0,0,75,75,0,361-256-3663,
KINDRED HOSPITAL - CLEAR LAKE,Hospital,Q,350 Blossom Street,Webster,Harris,350 Blossom Street,77598,04/20/2021      ,06:37:54        ,0,60,0,0,0,60,0,(281) 316-7800,https://www.kindredhealthcare.com/locations/transitional-care-hospitals/kindred-hospital-clear-lake
REAGAN MEMORIAL HOSPITAL,Hospital,K,1300 N Main Street,Big Lake,Reagan,1300 N Main Street,76932,04/20/2021      ,16:09:35        ,0,100,0,100,105,205,100,(325) 884-2561,http://reaganhealth.com/
PHARMACYCARE USA OF SAN MARCOS,Federal Allocation,O,IH 35 South,San Marcos,Hays,2260 IH 35 S Bldg 2 Suite 201,78666,04/19/2021      ,12:22:10        ,0,0,0,0,235,235,0,,
Providence Family Health Clinic Sanger Ave ,Medical Practice,,6614 Sanger Ave,Waco,McLennan,6614 Sanger Avenue,76710,04/20/2021      ,14:34:05        ,41,0,0,0,0,41,0,,
Kidney Care Associates,Medical Practice,,600 E Taylor Street,Sherman,Grayson,600 E Taylor Street,75090,04/12/2021      ,09:53:51        ,0,0,0,0,360,360,0,(903) 893-7170,https://www.kcatexoma.com/
First Medical Response Of Texas Inc,Other,,854 Wild Rose Drive,Austin,Hays,854 Wild Rose Drive,78737,04/16/2021      ,09:26:51        ,0,0,0,40,0,0,40,(512) 233-4929,https://www.firstmedicalresponse.org/
Cogdell Rural Health Clinic,Other,,320 N Main St,Lockney,FLOYD,320 N Main St,79241,04/19/2021      ,09:53:35        ,0,100,0,100,0,100,100,,
Pecos Valley Rural Health Clinic,Vaccine Hub,,2335 S Pigman St,Pecos,Reeves,2335 S Pigman St,79772,04/21/2021      ,06:42:52        ,1170,2059,72,0,290,3519,72,432-447-7920,https://www.reevescountyhospital.com
Bandera Family Practice,Other,,1050 State Highway 16 S,Bandera,Bandera,1050 State Highway 16 S,78003,04/20/2021      ,08:08:50        ,0,70,0,0,0,70,0,+18307967713,
Brookshire Brothers Pharmacy 59,Pharmacy,,295 Highway 105 E,Sour Lake,Hardin,295 Highway 105 E,77659,04/20/2021      ,08:53:35        ,0,0,0,0,145,145,0,(409) 287-3525,https://www.brookshirebrothers.com/store-location/store-59
Fresenius Kidney Care El Paso,Other,,10767 Gateway Blvd W,El Paso, El Paso County,"10767 Gateway Blvd W Ste 600 El Paso, Texas 79935",79935,03/31/2021      ,00:00:00        ,0,0,0,10,0,0,10,1-800-881-5101,https://www.freseniuskidneycare.com/dialysis-centers/texas/1600
Ascension Seton Lockhart Family Health Center on Colorado,Hospital,,,Lockhart,,300 S COLORADO ST STE AA ,78644,04/21/2021      ,07:44:35        ,0,100,0,100,0,100,100,(512) 398-2022,
Tyler Continuecare Hospital At Trinity,Hospital,,800 E Dawson St,Tyler,,800 E Dawson St,75701,04/20/2021      ,12:05:16        ,0,35,0,35,0,35,35,(903)531-4080,
Paris Family Physicians,Other,,128 Clarksville St,Paris ,Paris ,1128 Clarksville St Ste 100 ,75460,04/13/2021      ,11:04:52        ,0,0,0,0,50,50,0,,
Peoples Pharmacy #1,Pharmacy,,, Austin,,4018 N Lamar Blvd,78756,04/20/2021      ,13:29:12        ,0,0,0,0,25,25,0,,
Atascosa County EMS,Other,,Main St, Jourdanton ,Atascosa,915 Main St,78026,04/20/2021      ,07:46:32        ,0,150,0,300,0,150,300,830-769-2702,
Post-Garza Co EMS,Other,,,Post ,,902 N AVENUE,79356,04/20/2021      ,06:21:24        ,0,120,0,160,0,120,160,,
Cullen Care Pharmacy Inc dba Pets & People Pharmacy,Other,,,Pearland,Pearland,9215 Broadway St,77584,04/20/2021      ,18:54:32        ,398,490,0,0,0,888,0,,
CORYELL MEMORIAL HOSPITAL,Vaccine Hub,L,1507 W Main St,Gatesville,Coryell,1507 W Main St,76528,04/20/2021      ,08:18:48        ,1170,0,0,0,5,1175,0,(254) 865-2166,https://coryellhealth.org/clinics/
Fresenius Medical Care of Burleson,Other,,,Fort Worth,Tarrant,200 MCPHERSON RD ,76140,04/20/2021      ,14:44:00        ,0,0,0,0,5,5,0,,
HANSFORD COUNTY HOSPITAL DISTRICT ,Hospital,A,707 Roland St,Spearman,Hansford,707 Roland St,79081,04/20/2021      ,08:16:34        ,0,80,0,0,800,880,0,(806) 659-2535,http://www.hchd.net/
Accelhealth De Leon,Other,,1100 W REYNOSA AVE, De Leon,Comanche,1100 W REYNOSA AVE,76444,04/20/2021      ,10:15:27        ,0,15,0,15,0,15,15,+12548935895,https://crosstimbersinc.org/locations/cross-timbers-health-clinic-brownwood/
Pecos County Memorial Hospital Dba Fami,Community Clinic,J,387 W IH 10,Fort Stockton,Pecos,387 W IH 10,79735,04/19/2021      ,17:55:23        ,0,80,0,0,0,80,0,(432) 336-2004,http://www.pcmhfs.com/
HILL COUNTRY MEMORIAL HOSP - FREDERICKSBURG,Vaccine Hub,P,1020 S State Highway 16,Fredericksburg,Gillespie,1020 S State Highway 16,78624,04/20/2021      ,17:10:04        ,0,700,0,0,1800,2500,0,830-990-6648,https://www.hillcountrymemorial.org/covid-19-updates/
Family Medicine Clinic Pearsall,Medical Practice,,151 Medical Dr,Pearsall,Frio,151 Medical Dr,78061,04/20/2021      ,08:47:28        ,0,50,0,0,260,310,0,(830) 334-4142,
Texas A&M Family Care Clinic,Community Clinic,N,2900 East 29th St,Bryan,Brazos,2900 East 29th St,77802,04/20/2021      ,10:19:20        ,1291,0,0,0,0,1291,0,(979) 776-8440,https://health.tamu.edu/care/family-care-bryan/
North Texas Hospital Physicians Group,Other,,,Plano ,Collin,6020 W PARKER RD STE 420,75093,04/20/2021      ,16:22:16        ,0,103,0,0,0,103,0,(972) 244-1300 ext1390,bgwarren@texasmed.com
Family Health Services Of Alpine,Community Clinic,,1605 N Ft Davis Hwy,Alpine,Brewster,1605 N Ft Davis Hwy,79830,04/20/2021      ,08:19:04        ,0,300,0,500,0,300,500,(432) 837-4555,http://pchsmedclinic.org/
Family Pharmacy - Vernon,Pharmacy,C,1720 Hillcrest Dr,Vernon,Wilbarger,1720 HILLCREST DR,76384,04/20/2021      ,09:40:42        ,0,190,0,0,0,190,0,(940) 552-2999,https://www.familypharmacyvernon.com/
Family Wellness Clinic,Community Clinic,,1809 Lockwood Ave,Tahoka,Lynn,1809 Lockwood Ave,79373,04/20/2021      ,08:42:53        ,0,240,0,150,100,340,150,(806) 998-4604,
La Fe CARE Center,Community Clinic,,1505 Mescalero Dr.,El Paso,El Paso,1505 Mescalero Dr.,79925,04/20/2021      ,07:02:26        ,0,0,0,0,160,160,0,915-545-7247,
Pearland Integrative Family Medicine Clinic,Other,,9804 Broadway St,Pearland,Brazoria,9804 Broadway St Pearland 77584,77584,04/10/2021      ,16:01:11        ,0,0,0,0,200,200,0,(713) 412-3251,https://drbanglawala.com/
Neighbors Emergency Center - KINGWOOD / Dept of Altus Baytown Hosp ,Other,Q,1120 Kingwood Dr,Kingwood,Harris,1120 Kingwood Dr,77339,04/20/2021      ,07:35:50        ,0,0,0,0,175,175,0,(281) 837-7600,http://www.altushospital.org/
Neighbors Emergency Center - PEARLAND / Dept of Altus Houston Hosp,Other,R,11130 Broadway St,Pearland,Brazoria,"11130 Broadway Street, Pearland, TX, USA",9754,04/20/2021      ,07:46:30        ,0,0,0,0,65,65,0,713.804.7599,
Community Action Health Center,Vaccine Hub,U,621 E SINTON ST,Sinton,San Patricio,621 E SINTON ST,78387,04/19/2021      ,13:58:08        ,0,0,0,0,0,0,0,(361) 364-4486,www.cacost.org
Chambers County Health Department,Vaccine Hub,,102 Airport Rd,Anahuac,Chambers,102 Airport Rd,77514,04/20/2021      ,13:56:28        ,0,2045,0,3350,0,2045,3350,409-267-2460,https://www.co.chambers.tx.us/page/covidvaccine
MULESHOE MEDICAL CENTER,Vaccine Hub,B,708 S 1st St,Muleshoe,Bailey,708 S 1st St,79347,04/20/2021      ,08:45:52        ,0,600,0,0,0,600,0,(806) 272-7544,https://muleshoehospital.com
Rogers Pharmacy 6,Other,,1013 S Wells St,Edna,Jackson,1013 S Wells St,77957,04/16/2021      ,10:19:28        ,0,40,0,80,0,40,80,+13617827822,https://www.mygnp.com/pharmacies/rogers-pharmacy-6-edna-tx-77957/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=5916816
CHI ST. LUKE'S SUGAR LAND HOSPITAL,Pharmacy,Q,1317 Lake Pointe Prkwy,Sugar Land,Fort Bend,1317 Lake Pointe Prkwy,77478,04/21/2021      ,06:07:28        ,0,90,0,110,0,90,110,(281) 637-7000,https://www.stlukeshealth.org/locations/sugar-land-hospital?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHITexas&utm_term=CHIStLukesHealthSugarLandHospital&y_source=1_MTUxNjI3NjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Brookshires Pharmacy 127,Pharmacy,,11205 N State Hwy 289,Pottsboro,Grayson,11205 N State Hwy 289,75076,04/20/2021      ,16:25:48        ,0,0,0,0,30,30,0,(903) 786-3150,https://www.brookshires.com/covid-19-information
The Medicine Shoppe Pharmacy 0939,Pharmacy,,903 W Frank Ave,Lufkin,Angelina,903 W Frank Ave,75904,04/19/2021      ,09:27:30        ,0,70,0,0,300,370,0,936-634-3006,http://kansascity.medicineshoppe.com/
ALPHINA INC DBA Oasis Pharmacy,Pharmacy,,DAIRY ASHFORD,SUGAR LAND,FORT BEND,12946 DAIRY ASHFORD RD STE 460,777478,04/20/2021      ,18:20:25        ,0,0,0,0,225,225,0,(281) 240-8111,MYOASISRX@OASISLTCRX.COM
Walmart Pharmacy 964,Federal Allocation,,9441 Alameda Ave,El Paso,El Paso,"9441 Alameda Ave, El Paso, TX 79907",79907,03/19/2021      ,14:02:39        ,342,0,0,0,0,342,0,(915) 860-7171,
Market Street Pharmacy 696,Pharmacy,,3145 E Broad Street,Mansfield,Tarrant,3145 E Broad Street,76063,04/19/2021      ,09:45:38        ,300,0,0,0,0,300,0,(817) 453-6015,https://local.pharmacy.marketstreetunited.com/tx/mansfield/3145-e-broad-street.html
Market Street Pharmacy 517,Pharmacy,,4590 Kell Blvd,Wichita Falls,Wichita,4590 Kell Blvd,76309,04/20/2021      ,10:35:33        ,0,0,2330,0,670,670,2330,(940) 716-2515,https://local.pharmacy.marketstreetunited.com/tx/wichita-falls/4590-kell-blvd.html
Midcoast Medical Centercentral,Other,,W Ollie Street,Llano,Llano,200 W Ollie Street,78643,04/20/2021      ,07:40:38        ,0,0,0,0,200,200,0,,
CHI ST. LUKE'S THE WOODLANDS HOSPITAL,Vaccine Hub,Q,17200 St Lukes Way,Conroe,Montgomery,17200 St Lukes Way,77384,04/20/2021      ,08:27:48        ,7056,0,24978,11,0,7056,24989,832-844-6352,https://www.stlukeshealth.org/covidvaccine
The Prescription Shop,Pharmacy,,120 S Grand Ave,Waxahachie,Ellis,120 S Grand Ave,75165,04/19/2021      ,18:02:32        ,0,20,0,0,0,20,0,972-938-2642,http://prescriptionshopwaxahachie.com
"Collingsworth Pharmacy, LLC",Other,,,Wellington,,1016 16th Street Wellington ,79095,04/20/2021      ,09:14:03        ,0,150,0,170,255,405,170,806-447-1184,www.mygnp.com/pharmacys/collingsworth-phcy-ap-wellington-tx-79095/
Christus Trinity Clinic Chandler,Medical Practice,,31 East,Chandler ,Henderson,"803 State Hwy 31 E, Tyler, TX, USA",75758,04/20/2021      ,06:19:56        ,0,200,0,0,0,200,0,(903) 849-5756,
CROSBYTON CLINIC HOSPITAL,Hospital,B,710 W Main St,Crosbyton,Crosby,710 W Main St,79322,04/19/2021      ,16:06:27        ,0,250,0,250,0,250,250,(806) 675-2382,http://crosbytonclinichospital.com/
STONEWALL MEMORIAL HOSPITAL,Hospital,D,821 N Broadway St,Aspermont,Stonewall,821 N Broadway St,79502,04/20/2021      ,12:37:37        ,0,270,0,240,190,460,240,(940) 989-3551,http://www.stonewallhospital.org/
Walgreens Pharmacy 10872,Federal Allocation,,2901 E Broad St,Mansfield,Tarrant,"2901 East Broad Street, Mansfield, TX, USA",9147,04/20/2021      ,08:27:06        ,36,0,0,0,60,96,0,(682) 518-7219,https://www.walgreens.com/findcare/vaccination/covid-19
Port Isabel Health Clinic,Community Clinic,,202 Second St,Port Isabel,Cameron,202 Second St,78578,04/20/2021      ,08:06:20        ,0,30,0,0,0,30,0,(956) 943-1774,
Northwest Houston Heart Center,Medical Practice,,308 Holderrieth Blvd,Tomball,Harris,"308 Holderrieth Blvd, Tomball, TX 77375",77375,04/21/2021      ,07:11:39        ,0,20,0,40,0,20,40,(281) 678-6067  covidschedule308@gmail.com,https://houstonheartcenter.com/
SCENIC MOUNTAIN MEDICAL CENTER,Hospital,J,1601 W 11th Pl,Big Spring,Howard,1601 W 11th Pl,79720,04/20/2021      ,19:36:30        ,2556,640,666,690,0,3196,1356,(432) 263-1211,https://www.scenicmountainmedical.org/?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link
PERMIAN REGIONAL MEDICAL CENTER,Hospital,J,720 Hospital Dr,Andrews,Andrews,720 Hospital Dr,79714,04/20/2021      ,09:13:31        ,0,110,192,200,0,110,392,(432) 523-2200,http://permianregional.com/
Care ATC Ruiz Foods,Pharmacy,,W Morton St,Denison,Grayson,2300 W Morton St Suite 122,75020,04/20/2021      ,07:42:26        ,0,0,0,200,200,200,200,,
Brookshires Pharmacy 45,Pharmacy,,3354 Gilmer Rd,Longview,Gregg,3354 Gilmer Rd,75604,04/20/2021      ,18:09:40        ,0,50,0,0,0,50,0,(903) 297-6963,https://www.brookshires.com/covid-19-information
Tom Thumb Pharmacy 2581,Pharmacy,,4848 Preston Rd,Frisco,Collin,4848 Preston Rd,75034,04/20/2021      ,16:26:44        ,0,0,401,60,390,390,461,(972) 377-1812,https://local.pharmacy.tomthumb.com/tx/frisco/4848-preston-rd.html
Tom Thumb Pharmacy 3854,Pharmacy,,4000 William D Tate Ave,Grapevine,Tarrant,"4000 William D Tate Avenue, Grapevine, TX, USA",76051,04/19/2021      ,17:46:44        ,300,0,300,50,100,400,350,(817) 785-1010,
Randalls Pharmacy 3145,Pharmacy,,3441 N Lakeline Blvd,Leander,Williamson,3441 N Lakeline Blvd,78641,04/20/2021      ,19:25:09        ,0,50,12,0,430,480,12,(737) 843-3080,https://local.pharmacy.randalls.com/tx/leander/3441-n-lakeline-blvd.html
Tom Thumb Pharmacy 2574,Pharmacy,,3000 S Hulen,Fort Worth,Tarrant,3000 S Hulen,76109,04/20/2021      ,20:37:12        ,0,0,0,0,300,300,0,(817) 570-2960,
Randalls Pharmacy 2672,Pharmacy,,18322 Clay Rd,Houston,Harris,18322 Clay Rd,77084,04/20/2021      ,20:29:43        ,0,90,114,0,250,340,114,(281)858-9026,https://local.randalls.com/tx/houston/18322-clay-rd.html?utm_source=G&utm_medium=Maps&utm_campaign=G+Places
Tom Thumb Pharmacy 3637,Pharmacy,,1380 W Campbell Rd,Richardson,Dallas,1380 W Campbell Rd,75080,04/20/2021      ,21:16:57        ,0,0,0,40,270,270,40,(972) 680-6023,https://local.pharmacy.tomthumb.com/tx/richardson/1380-w-campbell-rd.html
Randalls Pharmacy 1066,Pharmacy,,12850 Memorial Drive,Houston,Harris,12850 Memorial Drive,77024,04/20/2021      ,18:45:26        ,7374,0,0,0,225,7599,0,(713) 365-6704,https://local.pharmacy.randalls.com/tx/houston/12850-memorial-dr.html
Tom Thumb Pharmacy 3597,Pharmacy,,11920 Preston Rd,Dallas,Dallas,11920 Preston Rd,75230,04/20/2021      ,20:16:06        ,186,10,186,10,2711,2907,196,(972) 980-4915,https://local.pharmacy.tomthumb.com/tx/dallas/11920-preston-rd.html
Walgreens Pharmacy 13124,Pharmacy,,4504 S Western St,Amarillo,,"4504 S Western St Amarillo, Texas 79109",79109,04/18/2021      ,17:44:17        ,0,0,990,0,80,80,990,(806) 353-1371,https://www.walgreens.com/locator/walgreens-4504+s+western+st-amarillo-tx-79109/id=13124
Walgreens Pharmacy 21222,Pharmacy,,6520 E Northwest Highway,Dallas,Dallas,6520 E Northwest Highway,75214,04/20/2021      ,17:33:35        ,2148,0,0,0,175,2323,0,214-341-0861 ,Walgreens.com/covid19vac
Nuestra Clinica Del Valle - Mercedes,Community Clinic,,,Mercedes,Hidalgo,1500 W 1st St,78570,04/21/2021      ,07:22:16        ,0,220,0,0,0,220,0,+19565653191,
Spring Branch Community Health Center - Pitner,Community Clinic,,8575 Pitner Rd,Houston,Harris,8575 Pitner Rd,77080,04/20/2021      ,17:51:53        ,0,180,0,0,0,180,0,(713) 462-6555,http://www.sbchc.net/
Community Action Health Center- Brooks,Other,,Saint Marys ,Falfurrias,Brooks,1302 S St Marys St Ste A,78355,04/20/2021      ,15:54:10        ,0,0,0,10,0,0,10,,
Northside Community Health Center,Community Clinic,E,2332 Beverly Hills Dr.,Fort Worth,Tarrant,2332 Beverly Hills Dr.,76114,04/20/2021      ,10:15:10        ,0,328,0,528,0,328,528,(817) 625-4254,https://ntachc.org/
Health Center Of Southeast Texas,Community Clinic,,307 N William Barnett Ave,Cleveland,Liberty,307 N William Barnett Ave,77327,04/20/2021      ,09:12:05        ,0,0,0,0,245,245,0,(281) 592-2224,http://hcset.com/
Trail Creek Pharmacy,Federal Allocation,,2700 Tibbets Dr,Bedford,Tarrant,"2700 Tibbets Drive, Bedford, TX, USA",5928,04/20/2021      ,20:05:05        ,0,280,0,0,0,280,0,,
Tyler Rx Pharmacy,Federal Allocation,,2415 East 5th Street,Tyler,Smith,2415 East 5th Street,75701,04/20/2021      ,14:57:17        ,0,145,0,239,0,145,239, (903) 593-1400 ,
Zahra K Ali MD PLLC,Community Clinic,,,Grapevine,,1601 W State Highway 114 ,76051,04/19/2021      ,14:05:22        ,0,0,0,0,145,145,0,,
University Of The Incarnate Word Health Services,Medical Practice,,"4301 Broadway, Cpo #30",San Antonio,Texas,"4301 Broadway, Cpo #30",78209,04/19/2021      ,09:13:03        ,0,0,0,0,500,500,0,,
Texas Health Resources - HUGULEY HOSP - BURLESON,Vaccine Hub,E,11801 South Freeway,Burleson,Tarrant,"11801 South Freeway, Burleson, TX, 76028",76028,04/20/2021      ,08:02:56        ,20,0,25,0,300,320,25,817-248-6299 Option 7,www.tarrantcounty.com/COVIDshot
East Texas Border Health Clinic dba Genesis PrimeCare - Marshall,Community Clinic,,805 Lindsey Dr,Marshall,Harrison,"805 Lindsey Drive, Marshall, TX, USA",5271,04/20/2021      ,08:34:53        ,0,990,0,0,0,990,0,,
Port Lavaca Clinic Assoc.,Medical Practice,S,1200 N Virginia St,Port Lavaca,Calhoun,"1200 North Virginia Street, Port Lavaca, TX, USA",77979,04/20/2021      ,17:05:21        ,0,30,0,210,55,85,210,,
Thurmans Promed Pharmacy,Pharmacy,,402 N Madison Ave,Mount Pleasant,Titus,402 N Madison Ave,75455,04/21/2021      ,07:14:07        ,0,560,0,0,0,560,0,(903) 572-6337,https://www.mygnp.com/pharmacies/thurmans-pro-med-pharmacy-mount-pleasant-tx-75455/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=5909974
Encompass Rehabilitation of Midland/Odessa,Other,,Heritage Blvd,Midland,Midland,1800 Heritage Blvd,79707,04/21/2021      ,06:11:06        ,0,80,0,90,0,80,90,,
Wise Hlth Community Hlth Center,Medical Practice,,2000 S Fm 51 Ste D,Decatur,Wise,2000 S Fm 51 Ste D,76234,04/21/2021      ,07:32:35        ,0,0,0,0,155,155,0,(940) 626-3888,https://www.wisehealthclinics.com/locations/whc-community-health-clinic-decatur/
Lone Star Family Health Center,Vaccine Hub,,605 S Conroe Medical Dr,Conroe,Montgomery,605 S Conroe Medical Dr,77304,04/20/2021      ,22:40:10        ,0,0,0,0,0,0,0,936-523-5230,https://www.lonestarvaccine.com
CHILDRESS REGIONAL MEDICAL CENTER,Hospital,A,901 Highway 83 North,Childress,Childress,901 Highway 83 North,79201,04/20/2021      ,09:07:11        ,0,100,0,40,150,250,40,(940) 937-6371,http://childresshospital.com/
Christus Spohn Health System - Beeville,Vaccine Hub,U,1500 E Houston St,Beeville,Bee,1500 E Houston St,78102,04/17/2021      ,13:59:58        ,0,0,0,0,0,0,0,877-335-5746,https://www.christushealth.org/vaccine
Petersburg Independent School District,Other,,,Petersburg,Texas,1411 W. 4th,79250,04/20/2021      ,08:35:53        ,0,0,0,35,0,0,35,806-667-3585 x220,
UT Health San Antonio Wellness 360,Vaccine Hub,,7703 Floyd Curl Dr,San Antonio,Bexar,7703 Floyd Curl Dr,78229,04/19/2021      ,07:36:57        ,0,0,0,0,0,0,0,210-567-2788,https://wellness360.uthealthsa.org/
LIVE OAK COMMUNITY HEALTH CENTER,Medical Practice,,"105 East Thornton Street, Three Rivers, TX, USA",Three Rivers,Live Oak,"105 East Thornton Street, Three Rivers, TX, USA",78071,04/21/2021      ,07:18:49        ,0,100,0,100,0,100,100,361-786-3618,
DSHS - Columbus Clinic,Other,,1220 Bowie St,Columbus,Colorado,"1220 Bowie Street, Columbus, TX, USA",78940,04/16/2021      ,15:17:42        ,0,80,0,0,150,230,0,,
The Cure Med Clinic,Other,,701 W 7th St,Austin,Travis,"701 West 7th Street, Austin, TX, USA",78701,04/20/2021      ,16:39:27        ,0,60,0,0,0,60,0,,
Wilson Drug,Pharmacy,,4th St,Hearne,Robertson,118 W 4th St,77859,04/20/2021      ,21:56:32        ,0,50,0,0,95,145,0,(979) 279-2173,
Fresenius Swiss Avenue Dialysis Center,Other,,2613 Swiss Ave,Dallas,Dallas,2613 Swiss Avenue,75204,04/20/2021      ,11:46:34        ,0,60,0,0,0,60,0,(214) 827-9854,
VALLEY REGIONAL MED CENTER,Hospital,V,100a E Alton Gloor Blvd,Brownsville,Cameron,100a E Alton Gloor Blvd,78526,04/19/2021      ,08:04:31        ,0,510,0,0,215,725,0,(956) 350-7000,http://valleyregionalmedicalcenter.com/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing
Hidalgo County Health and Human Services,Vaccine Hub,,1304 S 25th Ave,Edinburg,Hidalgo,1304 S 25th Ave,78542,04/17/2021      ,11:31:01        ,0,3965,0,2780,0,3965,2780,956-292-7765,https://www.hidalgocounty.us/1032/Health-and-Human-Services
Benavides ISD,Other,,School Street,Benavides,Duval,106 School Street Benavides 78341,78341,04/16/2021      ,10:56:42        ,0,20,0,80,0,20,80,,
AJIJO INC dba Luxe Med Compounding,Other,,MAIN ST,Lewisville,Denton,560 W MAIN ST STE 105 Lewisville 75057,75057,04/19/2021      ,15:20:43        ,0,28,0,0,0,28,0,(972) 906-0800,
New Braunfels Rural Health Clinic,Medical Practice,P,705 Landa St,New Braunfels,Comal,705 Landa St,78130,04/20/2021      ,09:15:15        ,0,30,0,0,0,30,0,(830) 629-3614,http://www.newbraunfelsrhc.com/about-us.html
CHRISTUS SANTA ROSA HOSPITAL - CHILDRENS,Hospital,P,"333 N Santa Rosa St, San Antonio, TX 78207", San Antonio,Bexar,333 N Santa Rosa St,78207,04/16/2021      ,13:46:52        ,0,0,1450,0,50,50,1450,(210) 704-2011,
Integrity Urgent Care Athens,Other,,1115 E Tyler St,Athens,Henderson,1115 E Tyler St , 75751,04/16/2021      ,19:55:14        ,0,100,0,0,0,100,0,(902)903-5015,www.intergrityuc.com
"Trial Clinsultant, LLC",Medical Practice,,9 Medical Pkwy,Farmers Branch,Dallas,"9 Medical Parkway, STE. 304",75234,04/20/2021      ,14:43:27        ,1170,0,0,0,0,1170,0,(469) 225-5800,
HEALTHCARE FOR THE HOMELESS-HOUSTON,Medical Practice,Q,1934 Caroline St,Houston,Harris,1934 Caroline St,77002,04/20/2021      ,07:29:05        ,0,60,0,0,15,75,0,,
Mlk Health Center Houston,Other,,3550 Swingle Rd ,Houston,HARRIS,3550 Swingle Rd ,77047,04/16/2021      ,10:40:25        ,0,77,0,0,580,657,0,,
DSHS - HSR 6/5S - Bay City,Local Health Department,,1700 Merlin St,Bay City,Matagorda,1700 Merlin St,77414,04/19/2021      ,08:44:54        ,0,30,0,0,0,30,0,,
WISE COUNTY MEDICAL AND SURGICAL,Other,,1001 W EAGLE DR,Decatur,Wise,1001 W EAGLE DR DECATUR 76234,76234,04/20/2021      ,15:35:15        ,0,0,0,0,10,10,0,,
MATAGORDA REGIONAL MEDICAL CENTER,Hospital,Q,104 7th Street,Bay City,Matagorda,104 7th Street,77414,04/18/2021      ,10:08:55        ,0,100,1170,120,0,100,1290,(979) 245-6383,http://www.matagordaregional.org/
NRG Stadium - Community Vaccination Center,Community Vaccination Center,,8825 Kirby Drive,Houston,Harris,"8825 Kirby Drive, Houston, TX 77054",77054,04/20/2021      ,06:21:48        ,61708,0,0,0,58460,120168,0,,
Carevide Farmersville,Other,,N Johnson St,Farmersville,Collin,111 N Johnson St,75442,04/20/2021      ,18:27:23        ,0,5,0,0,0,5,0,,
Carevide Bonham,Community Clinic,,920 N Center St,Bonham,Fannin,"920 North Center Street, Bonham, TX, USA",75418,04/16/2021      ,17:32:08        ,0,0,0,10,0,0,10,903-583-6155,
Abilene Christian University Medical Clinic,Medical Practice,,849 Coliseum Way,Abilene,Texas,849 Coliseum Way,79601,04/20/2021      ,19:46:12        ,0,1628,0,0,500,2128,0,,crg11a@acu.edu
CHRISTUS MOTHER FRANCES SULPHUR SPRINGS,Hospital,F,115 Airport Rd,Sulphur Springs,Hopkins,115 Airport Rd,75482,04/20/2021      ,08:25:23        ,408,90,498,30,1610,2108,528,903.885.7671,https://www.christushealth.org/trinity/sulphur-springs?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTE3ODExOTUtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl
Ballinger Hospital Clinic,Community Clinic,,2001 Hutchins Ave Ste C,Ballinger,Runnels,2001 Hutchins Ave Ste C,76821,04/20/2021      ,10:10:27        ,0,1180,210,0,365,1545,210,(325) 365-5737,http://www.ballingerhospital.org/
Dr. Roberto Villegas Jr. MD,Medical Practice,,,Laredo,Webb,10710 Mcpherson Road Suite 204,78045,04/20/2021      ,12:58:22        ,0,0,0,0,45,45,0,,
Fresenius Kidney Care Central Ft. Worth,Other,,1210 Alston Ave,Fort Worth,Tarrant,"1210 Alston Avenue, Fort Worth, TX, USA",76104,04/19/2021      ,10:31:02        ,0,10,0,20,5,15,20,,
Fresenius Medical Care dba Falls County Kidney Center,Other,,,Marlin,,602 S Highway 6,76661,04/20/2021      ,08:40:22        ,0,0,0,0,5,5,0,,
Fresenius Medical Care San Antonio LLC,Other,,305 N Frio St,San Antonio,,"305 N Frio St San Antonio, TX 78207",78207,04/12/2021      ,17:01:36        ,0,0,0,0,90,90,0,,
Fresenius Greenway Kidney Center,Other,,5940 Crosslake Pkwy,Waco,McLennan,"5940 Crosslake Parkway, Waco, TX, USA",76712,04/20/2021      ,08:10:43        ,0,0,0,0,10,10,0,,
