"TSA","Date","Cases_Raw","Hospitalizations_Daily","CI_Lower","CI_Upper"
"J - Texas 'J'",2020-04-29,318,350,NA,NA
"J - Texas 'J'",2020-04-30,385,359.571428571429,NA,NA
"J - Texas 'J'",2020-05-01,385,359.571428571429,NA,NA
"J - Texas 'J'",2020-05-02,85,316.714285714286,NA,NA
"J - Texas 'J'",2020-05-03,157,293.714285714286,NA,NA
"J - Texas 'J'",2020-05-04,163,265.142857142857,NA,NA
"J - Texas 'J'",2020-05-05,166,237,NA,NA
"J - Texas 'J'",2020-05-06,180,217.285714285714,NA,NA
"J - Texas 'J'",2020-05-07,171,186.714285714286,NA,NA
"J - Texas 'J'",2020-05-08,175,156.714285714286,NA,NA
"J - Texas 'J'",2020-05-09,166,168.285714285714,NA,NA
"J - Texas 'J'",2020-05-10,180,171.571428571429,NA,NA
"J - Texas 'J'",2020-05-11,171,172.714285714286,NA,NA
"J - Texas 'J'",2020-05-12,171,173.428571428571,NA,NA
"J - Texas 'J'",2020-05-13,157,170.142857142857,NA,NA
"J - Texas 'J'",2020-05-14,134,164.857142857143,NA,NA
"J - Texas 'J'",2020-05-15,111,155.714285714286,NA,NA
"J - Texas 'J'",2020-05-16,111,147.857142857143,NA,NA
"J - Texas 'J'",2020-05-17,42,128.142857142857,NA,NA
"J - Texas 'J'",2020-05-18,402,161.142857142857,NA,NA
"J - Texas 'J'",2020-05-19,402,194.142857142857,NA,NA
"J - Texas 'J'",2020-05-20,3,172.142857142857,NA,NA
"J - Texas 'J'",2020-05-21,21,156,NA,NA
"J - Texas 'J'",2020-05-22,85,152.285714285714,NA,NA
"J - Texas 'J'",2020-05-23,94,149.857142857143,NA,NA
"J - Texas 'J'",2020-05-24,94,157.285714285714,NA,NA
"J - Texas 'J'",2020-05-25,104,114.714285714286,NA,NA
"J - Texas 'J'",2020-05-26,117,74,NA,NA
"J - Texas 'J'",2020-05-27,94,87,NA,NA
"J - Texas 'J'",2020-05-28,104,98.8571428571429,NA,NA
"J - Texas 'J'",2020-05-29,111,102.571428571429,NA,NA
"J - Texas 'J'",2020-05-30,117,105.857142857143,NA,NA
"J - Texas 'J'",2020-05-31,111,108.285714285714,NA,NA
"J - Texas 'J'",2020-06-01,111,109.285714285714,NA,NA
"J - Texas 'J'",2020-06-02,117,109.285714285714,NA,NA
"J - Texas 'J'",2020-06-03,123,113.428571428571,NA,NA
"J - Texas 'J'",2020-06-04,134,117.714285714286,NA,NA
"J - Texas 'J'",2020-06-05,139,121.714285714286,NA,NA
"J - Texas 'J'",2020-06-06,139,124.857142857143,NA,NA
"J - Texas 'J'",2020-06-07,139,128.857142857143,NA,NA
"J - Texas 'J'",2020-06-08,117,129.714285714286,NA,NA
"J - Texas 'J'",2020-06-09,123,130.571428571429,NA,NA
"J - Texas 'J'",2020-06-10,129,131.428571428571,NA,NA
"J - Texas 'J'",2020-06-11,129,130.714285714286,NA,NA
"J - Texas 'J'",2020-06-12,139,130.714285714286,NA,NA
"J - Texas 'J'",2020-06-13,149,132.142857142857,NA,NA
"J - Texas 'J'",2020-06-14,149,133.571428571429,NA,NA
"J - Texas 'J'",2020-06-15,139,136.714285714286,NA,NA
"J - Texas 'J'",2020-06-16,149,140.428571428571,NA,NA
"J - Texas 'J'",2020-06-17,157,144.428571428571,NA,NA
"J - Texas 'J'",2020-06-18,180,151.714285714286,NA,NA
"J - Texas 'J'",2020-06-19,191,159.142857142857,NA,NA
"J - Texas 'J'",2020-06-20,227,170.285714285714,NA,NA
"J - Texas 'J'",2020-06-21,204,178.142857142857,NA,NA
"J - Texas 'J'",2020-06-22,254,194.571428571429,NA,NA
"J - Texas 'J'",2020-06-23,245,208.285714285714,NA,NA
"J - Texas 'J'",2020-06-24,299,228.571428571429,NA,NA
"J - Texas 'J'",2020-06-25,307,246.714285714286,NA,NA
"J - Texas 'J'",2020-06-26,289,260.714285714286,NA,NA
"J - Texas 'J'",2020-06-27,307,272.142857142857,NA,NA
"J - Texas 'J'",2020-06-28,316,288.142857142857,NA,NA
"J - Texas 'J'",2020-06-29,319,297.428571428571,NA,NA
"J - Texas 'J'",2020-06-30,369,315.142857142857,NA,NA
"J - Texas 'J'",2020-07-01,387,327.714285714286,NA,NA
"J - Texas 'J'",2020-07-02,404,341.571428571429,NA,NA
"J - Texas 'J'",2020-07-03,403,357.857142857143,NA,NA
"J - Texas 'J'",2020-07-04,395,370.428571428571,NA,NA
"J - Texas 'J'",2020-07-05,398,382.142857142857,NA,NA
"J - Texas 'J'",2020-07-06,5,337.285714285714,NA,NA
"J - Texas 'J'",2020-07-07,NA,NA,NA,NA
"J - Texas 'J'",2020-07-08,NA,NA,NA,NA
"J - Texas 'J'",2020-07-09,NA,NA,NA,NA
"J - Texas 'J'",2020-07-10,NA,247.437738206906,195.44073150721,299.434744906602
"J - Texas 'J'",2020-07-11,NA,224.971161526029,164.717334845809,285.224988206249
"J - Texas 'J'",2020-07-12,NA,204.047209423938,136.784184062622,271.310234785254
"J - Texas 'J'",2020-07-13,NA,185.216695916861,112.215904914872,258.217486918851
"J - Texas 'J'",2020-07-14,NA,168.89330029061,91.3907983488582,246.395802232363
"J - Texas 'J'",2020-07-15,NA,155.355081448983,74.4966275383392,236.213535359627
"J - Texas 'J'",2020-07-16,NA,144.750549333642,61.5460547166357,227.955043950649
"J - Texas 'J'",2020-07-17,NA,137.108551425405,52.3986180607748,221.818484790035
"J - Texas 'J'",2020-07-18,NA,132.351185499273,46.7874475362084,217.914923462337
"J - Texas 'J'",2020-07-19,NA,130.308935946752,44.3491904339694,216.268681459535
"K - Concho Valley",2020-03-04,NA,NA,NA,NA
"K - Concho Valley",2020-03-05,NA,NA,NA,NA
"K - Concho Valley",2020-03-06,NA,NA,NA,NA
"K - Concho Valley",2020-03-07,NA,NA,NA,NA
"K - Concho Valley",2020-03-08,NA,NA,NA,NA
"K - Concho Valley",2020-03-09,NA,NA,NA,NA
"K - Concho Valley",2020-03-10,NA,NA,NA,NA
"K - Concho Valley",2020-03-11,NA,NA,NA,NA
"K - Concho Valley",2020-03-12,NA,NA,NA,NA
"K - Concho Valley",2020-03-13,NA,NA,NA,NA
"K - Concho Valley",2020-03-14,NA,NA,NA,NA
"K - Concho Valley",2020-03-15,NA,NA,NA,NA
"K - Concho Valley",2020-03-16,NA,NA,NA,NA
"K - Concho Valley",2020-03-17,NA,NA,NA,NA
"K - Concho Valley",2020-03-18,NA,NA,NA,NA
"K - Concho Valley",2020-03-19,NA,NA,NA,NA
"K - Concho Valley",2020-03-20,NA,NA,NA,NA
"K - Concho Valley",2020-03-21,NA,NA,NA,NA
"K - Concho Valley",2020-03-22,NA,NA,NA,NA
"K - Concho Valley",2020-03-23,NA,NA,NA,NA
"K - Concho Valley",2020-03-24,NA,NA,NA,NA
"K - Concho Valley",2020-03-25,NA,NA,NA,NA
"K - Concho Valley",2020-03-26,NA,NA,NA,NA
"K - Concho Valley",2020-03-27,NA,NA,NA,NA
"K - Concho Valley",2020-03-28,NA,NA,NA,NA
"K - Concho Valley",2020-03-29,NA,NA,NA,NA
"K - Concho Valley",2020-03-30,NA,NA,NA,NA
"K - Concho Valley",2020-03-31,NA,NA,NA,NA
"K - Concho Valley",2020-04-01,NA,NA,NA,NA
"K - Concho Valley",2020-04-02,NA,NA,NA,NA
"K - Concho Valley",2020-04-03,NA,NA,NA,NA
"K - Concho Valley",2020-04-04,NA,NA,NA,NA
"K - Concho Valley",2020-04-05,NA,NA,NA,NA
"K - Concho Valley",2020-04-06,NA,NA,NA,NA
"K - Concho Valley",2020-04-07,NA,NA,NA,NA
"K - Concho Valley",2020-04-08,437,NA,NA,NA
"K - Concho Valley",2020-04-09,1,NA,NA,NA
"K - Concho Valley",2020-04-10,1,NA,NA,NA
"K - Concho Valley",2020-04-11,1,NA,NA,NA
"K - Concho Valley",2020-04-12,1,NA,NA,NA
"K - Concho Valley",2020-04-13,1,NA,NA,NA
"K - Concho Valley",2020-04-14,1,63.2857142857143,NA,NA
"K - Concho Valley",2020-04-15,1,1,NA,NA
"K - Concho Valley",2020-04-16,1,1,NA,NA
"K - Concho Valley",2020-04-17,1,1,NA,NA
"K - Concho Valley",2020-04-18,1,1,NA,NA
"K - Concho Valley",2020-04-19,1,1,NA,NA
"K - Concho Valley",2020-04-20,1,1,NA,NA
"K - Concho Valley",2020-04-21,1,1,NA,NA
"K - Concho Valley",2020-04-22,1,1,NA,NA
"K - Concho Valley",2020-04-23,208,30.5714285714286,NA,NA
"K - Concho Valley",2020-04-24,122,47.8571428571429,NA,NA
"K - Concho Valley",2020-04-25,1,47.8571428571429,NA,NA
"K - Concho Valley",2020-04-26,1,47.8571428571429,NA,NA
"K - Concho Valley",2020-04-27,1,47.8571428571429,NA,NA
"K - Concho Valley",2020-04-28,1,47.8571428571429,NA,NA
"K - Concho Valley",2020-04-29,1,47.8571428571429,NA,NA
"K - Concho Valley",2020-04-30,1,18.2857142857143,NA,NA
"K - Concho Valley",2020-05-01,1,1,NA,NA
"K - Concho Valley",2020-05-02,1,1,NA,NA
"K - Concho Valley",2020-05-03,1,1,NA,NA
"K - Concho Valley",2020-05-04,1,1,NA,NA
"K - Concho Valley",2020-05-05,1,1,NA,NA
"K - Concho Valley",2020-05-06,2,1.14285714285714,NA,NA
"K - Concho Valley",2020-05-07,122,18.4285714285714,NA,NA
"K - Concho Valley",2020-05-08,122,35.7142857142857,NA,NA
"K - Concho Valley",2020-05-09,2,35.8571428571429,NA,NA
"K - Concho Valley",2020-05-10,1,35.8571428571429,NA,NA
"K - Concho Valley",2020-05-11,1,35.8571428571429,NA,NA
"K - Concho Valley",2020-05-12,1,35.8571428571429,NA,NA
"K - Concho Valley",2020-05-13,1,35.7142857142857,NA,NA
"K - Concho Valley",2020-05-14,1,18.4285714285714,NA,NA
"K - Concho Valley",2020-05-15,1,1.14285714285714,NA,NA
"K - Concho Valley",2020-05-16,1,1,NA,NA
"K - Concho Valley",2020-05-17,170,25.1428571428571,NA,NA
"K - Concho Valley",2020-05-18,1,25.1428571428571,NA,NA
"K - Concho Valley",2020-05-19,1,25.1428571428571,NA,NA
"K - Concho Valley",2020-05-20,1,25.1428571428571,NA,NA
"K - Concho Valley",2020-05-21,1,25.1428571428571,NA,NA
"K - Concho Valley",2020-05-22,1,25.1428571428571,NA,NA
"K - Concho Valley",2020-05-23,1,25.1428571428571,NA,NA
"K - Concho Valley",2020-05-24,1,1,NA,NA
"K - Concho Valley",2020-05-25,2,1.14285714285714,NA,NA
"K - Concho Valley",2020-05-26,2,1.28571428571429,NA,NA
"K - Concho Valley",2020-05-27,2,1.42857142857143,NA,NA
"K - Concho Valley",2020-05-28,2,1.57142857142857,NA,NA
"K - Concho Valley",2020-05-29,1,1.57142857142857,NA,NA
"K - Concho Valley",2020-05-30,1,1.57142857142857,NA,NA
"K - Concho Valley",2020-05-31,1,1.57142857142857,NA,NA
"K - Concho Valley",2020-06-01,122,18.7142857142857,NA,NA
"K - Concho Valley",2020-06-02,122,35.8571428571429,NA,NA
"K - Concho Valley",2020-06-03,122,53,NA,NA
"K - Concho Valley",2020-06-04,122,70.1428571428571,NA,NA
"K - Concho Valley",2020-06-05,122,87.4285714285714,NA,NA
"K - Concho Valley",2020-06-06,122,104.714285714286,NA,NA
"K - Concho Valley",2020-06-07,1,104.714285714286,NA,NA
"K - Concho Valley",2020-06-08,1,87.4285714285714,NA,NA
"K - Concho Valley",2020-06-09,2,70.2857142857143,NA,NA
"K - Concho Valley",2020-06-10,2,53.1428571428571,NA,NA
"K - Concho Valley",2020-06-11,122,53.1428571428571,NA,NA
"K - Concho Valley",2020-06-12,122,53.1428571428571,NA,NA
"K - Concho Valley",2020-06-13,122,53.1428571428571,NA,NA
"K - Concho Valley",2020-06-14,122,70.4285714285714,NA,NA
"K - Concho Valley",2020-06-15,122,87.7142857142857,NA,NA
"K - Concho Valley",2020-06-16,170,111.714285714286,NA,NA
"K - Concho Valley",2020-06-17,170,135.714285714286,NA,NA
"K - Concho Valley",2020-06-18,267,156.428571428571,NA,NA
"K - Concho Valley",2020-06-19,318,184.428571428571,NA,NA
"K - Concho Valley",2020-06-20,363,218.857142857143,NA,NA
"K - Concho Valley",2020-06-21,385,256.428571428571,NA,NA
"K - Concho Valley",2020-06-22,42,245,NA,NA
"K - Concho Valley",2020-06-23,42,226.714285714286,NA,NA
"K - Concho Valley",2020-06-24,85,214.571428571429,NA,NA
"K - Concho Valley",2020-06-25,85,188.571428571429,NA,NA
"K - Concho Valley",2020-06-26,85,155.285714285714,NA,NA
"K - Concho Valley",2020-06-27,85,115.571428571429,NA,NA
"K - Concho Valley",2020-06-28,85,72.7142857142857,NA,NA
"K - Concho Valley",2020-06-29,185,93.1428571428571,NA,NA
"K - Concho Valley",2020-06-30,152,108.857142857143,NA,NA
"K - Concho Valley",2020-07-01,163,120,NA,NA
"K - Concho Valley",2020-07-02,157,130.285714285714,NA,NA
"K - Concho Valley",2020-07-03,163,141.428571428571,NA,NA
"K - Concho Valley",2020-07-04,198,157.571428571429,NA,NA
"K - Concho Valley",2020-07-05,193,173,NA,NA
"K - Concho Valley",2020-07-06,253,182.714285714286,NA,NA
"K - Concho Valley",2020-07-07,NA,NA,NA,NA
"K - Concho Valley",2020-07-08,NA,NA,NA,NA
"K - Concho Valley",2020-07-09,NA,NA,NA,NA
"K - Concho Valley",2020-07-10,NA,196.625957939961,144.638231121028,248.613684758893
"K - Concho Valley",2020-07-11,NA,197.585930301217,134.826956072615,260.344904529819
"K - Concho Valley",2020-07-12,NA,198.190196498853,125.546310212568,270.834082785137
"K - Concho Valley",2020-07-13,NA,198.570559155468,116.825957063957,280.315161246979
"K - Concho Valley",2020-07-14,NA,198.809983023813,108.643595609041,288.976370438584
"K - Concho Valley",2020-07-15,NA,198.960691269578,100.955517867917,296.965864671238
"K - Concho Valley",2020-07-16,NA,199.055556395175,93.711706046123,304.399406744227
"K - Concho Valley",2020-07-17,NA,199.115270394293,86.8630281214868,311.367512667099
"K - Concho Valley",2020-07-18,NA,199.152858092281,80.3643775398989,317.941338644664
"K - Concho Valley",2020-07-19,NA,199.176518122776,74.1757559781177,324.177280267435
"L - Central Texas",2020-03-04,NA,NA,NA,NA
"L - Central Texas",2020-03-05,NA,NA,NA,NA
"L - Central Texas",2020-03-06,NA,NA,NA,NA
"L - Central Texas",2020-03-07,NA,NA,NA,NA
"L - Central Texas",2020-03-08,NA,NA,NA,NA
"L - Central Texas",2020-03-09,NA,NA,NA,NA
"L - Central Texas",2020-03-10,NA,NA,NA,NA
"L - Central Texas",2020-03-11,NA,NA,NA,NA
"L - Central Texas",2020-03-12,NA,NA,NA,NA
"L - Central Texas",2020-03-13,NA,NA,NA,NA
"L - Central Texas",2020-03-14,NA,NA,NA,NA
"L - Central Texas",2020-03-15,NA,NA,NA,NA
"L - Central Texas",2020-03-16,NA,NA,NA,NA
"L - Central Texas",2020-03-17,NA,NA,NA,NA
"L - Central Texas",2020-03-18,NA,NA,NA,NA
"L - Central Texas",2020-03-19,NA,NA,NA,NA
"L - Central Texas",2020-03-20,NA,NA,NA,NA
"L - Central Texas",2020-03-21,NA,NA,NA,NA
"L - Central Texas",2020-03-22,NA,NA,NA,NA
"L - Central Texas",2020-03-23,NA,NA,NA,NA
"L - Central Texas",2020-03-24,NA,NA,NA,NA
"L - Central Texas",2020-03-25,NA,NA,NA,NA
"L - Central Texas",2020-03-26,NA,NA,NA,NA
"L - Central Texas",2020-03-27,NA,NA,NA,NA
"L - Central Texas",2020-03-28,NA,NA,NA,NA
"L - Central Texas",2020-03-29,NA,NA,NA,NA
"L - Central Texas",2020-03-30,NA,NA,NA,NA
"L - Central Texas",2020-03-31,NA,NA,NA,NA
"L - Central Texas",2020-04-01,NA,NA,NA,NA
"L - Central Texas",2020-04-02,NA,NA,NA,NA
"L - Central Texas",2020-04-03,NA,NA,NA,NA
"L - Central Texas",2020-04-04,NA,NA,NA,NA
"L - Central Texas",2020-04-05,NA,NA,NA,NA
"L - Central Texas",2020-04-06,NA,NA,NA,NA
"L - Central Texas",2020-04-07,NA,NA,NA,NA
"L - Central Texas",2020-04-08,423,NA,NA,NA
"L - Central Texas",2020-04-09,21,NA,NA,NA
"L - Central Texas",2020-04-10,42,NA,NA,NA
"L - Central Texas",2020-04-11,60,NA,NA,NA
"L - Central Texas",2020-04-12,94,NA,NA,NA
"L - Central Texas",2020-04-13,94,NA,NA,NA
"L - Central Texas",2020-04-14,85,117,NA,NA
"L - Central Texas",2020-04-15,85,68.7142857142857,NA,NA
"L - Central Texas",2020-04-16,42,71.7142857142857,NA,NA
"L - Central Texas",2020-04-17,21,68.7142857142857,NA,NA
"L - Central Texas",2020-04-18,85,72.2857142857143,NA,NA
"L - Central Texas",2020-04-19,60,67.4285714285714,NA,NA
"L - Central Texas",2020-04-20,85,66.1428571428571,NA,NA
"L - Central Texas",2020-04-21,94,67.4285714285714,NA,NA
"L - Central Texas",2020-04-22,42,61.2857142857143,NA,NA
"L - Central Texas",2020-04-23,94,68.7142857142857,NA,NA
"L - Central Texas",2020-04-24,94,79.1428571428571,NA,NA
"L - Central Texas",2020-04-25,72,77.2857142857143,NA,NA
"L - Central Texas",2020-04-26,94,82.1428571428571,NA,NA
"L - Central Texas",2020-04-27,85,82.1428571428571,NA,NA
"L - Central Texas",2020-04-28,42,74.7142857142857,NA,NA
"L - Central Texas",2020-04-29,104,83.5714285714286,NA,NA
"L - Central Texas",2020-04-30,60,78.7142857142857,NA,NA
"L - Central Texas",2020-05-01,42,71.2857142857143,NA,NA
"L - Central Texas",2020-05-02,104,75.8571428571429,NA,NA
"L - Central Texas",2020-05-03,42,68.4285714285714,NA,NA
"L - Central Texas",2020-05-04,21,59.2857142857143,NA,NA
"L - Central Texas",2020-05-05,42,59.2857142857143,NA,NA
"L - Central Texas",2020-05-06,402,101.857142857143,NA,NA
"L - Central Texas",2020-05-07,402,150.714285714286,NA,NA
"L - Central Texas",2020-05-08,402,202.142857142857,NA,NA
"L - Central Texas",2020-05-09,42,193.285714285714,NA,NA
"L - Central Texas",2020-05-10,72,197.571428571429,NA,NA
"L - Central Texas",2020-05-11,402,252,NA,NA
"L - Central Texas",2020-05-12,85,258.142857142857,NA,NA
"L - Central Texas",2020-05-13,21,203.714285714286,NA,NA
"L - Central Texas",2020-05-14,21,149.285714285714,NA,NA
"L - Central Texas",2020-05-15,72,102.142857142857,NA,NA
"L - Central Texas",2020-05-16,117,112.857142857143,NA,NA
"L - Central Texas",2020-05-17,129,121,NA,NA
"L - Central Texas",2020-05-18,3,64,NA,NA
"L - Central Texas",2020-05-19,117,68.5714285714286,NA,NA
"L - Central Texas",2020-05-20,60,74.1428571428571,NA,NA
"L - Central Texas",2020-05-21,42,77.1428571428571,NA,NA
"L - Central Texas",2020-05-22,3,67.2857142857143,NA,NA
"L - Central Texas",2020-05-23,122,68,NA,NA
"L - Central Texas",2020-05-24,208,79.2857142857143,NA,NA
"L - Central Texas",2020-05-25,318,124.285714285714,NA,NA
"L - Central Texas",2020-05-26,402,165,NA,NA
"L - Central Texas",2020-05-27,402,213.857142857143,NA,NA
"L - Central Texas",2020-05-28,104,222.714285714286,NA,NA
"L - Central Texas",2020-05-29,129,240.714285714286,NA,NA
"L - Central Texas",2020-05-30,129,241.714285714286,NA,NA
"L - Central Texas",2020-05-31,149,233.285714285714,NA,NA
"L - Central Texas",2020-06-01,144,208.428571428571,NA,NA
"L - Central Texas",2020-06-02,149,172.285714285714,NA,NA
"L - Central Texas",2020-06-03,134,134,NA,NA
"L - Central Texas",2020-06-04,144,139.714285714286,NA,NA
"L - Central Texas",2020-06-05,134,140.428571428571,NA,NA
"L - Central Texas",2020-06-06,123,139.571428571429,NA,NA
"L - Central Texas",2020-06-07,111,134.142857142857,NA,NA
"L - Central Texas",2020-06-08,117,130.285714285714,NA,NA
"L - Central Texas",2020-06-09,94,122.428571428571,NA,NA
"L - Central Texas",2020-06-10,104,118.142857142857,NA,NA
"L - Central Texas",2020-06-11,94,111,NA,NA
"L - Central Texas",2020-06-12,94,105.285714285714,NA,NA
"L - Central Texas",2020-06-13,72,98,NA,NA
"L - Central Texas",2020-06-14,85,94.2857142857143,NA,NA
"L - Central Texas",2020-06-15,123,95.1428571428571,NA,NA
"L - Central Texas",2020-06-16,111,97.5714285714286,NA,NA
"L - Central Texas",2020-06-17,111,98.5714285714286,NA,NA
"L - Central Texas",2020-06-18,123,102.714285714286,NA,NA
"L - Central Texas",2020-06-19,144,109.857142857143,NA,NA
"L - Central Texas",2020-06-20,175,124.571428571429,NA,NA
"L - Central Texas",2020-06-21,185,138.857142857143,NA,NA
"L - Central Texas",2020-06-22,144,141.857142857143,NA,NA
"L - Central Texas",2020-06-23,171,150.428571428571,NA,NA
"L - Central Texas",2020-06-24,209,164.428571428571,NA,NA
"L - Central Texas",2020-06-25,189,173.857142857143,NA,NA
"L - Central Texas",2020-06-26,189,180.285714285714,NA,NA
"L - Central Texas",2020-06-27,175,180.285714285714,NA,NA
"L - Central Texas",2020-06-28,209,183.714285714286,NA,NA
"L - Central Texas",2020-06-29,254,199.428571428571,NA,NA
"L - Central Texas",2020-06-30,274,214.142857142857,NA,NA
"L - Central Texas",2020-07-01,294,226.285714285714,NA,NA
"L - Central Texas",2020-07-02,330,246.428571428571,NA,NA
"L - Central Texas",2020-07-03,325,265.857142857143,NA,NA
"L - Central Texas",2020-07-04,359,292.142857142857,NA,NA
"L - Central Texas",2020-07-05,378,316.285714285714,NA,NA
"L - Central Texas",2020-07-06,375,333.571428571429,NA,NA
"L - Central Texas",2020-07-07,NA,NA,NA,NA
"L - Central Texas",2020-07-08,NA,NA,NA,NA
"L - Central Texas",2020-07-09,NA,NA,NA,NA
"L - Central Texas",2020-07-10,NA,351.233688329757,288.891899900071,413.575476759443
"L - Central Texas",2020-07-11,NA,351.924032708873,278.298962186844,425.549103230902
"L - Central Texas",2020-07-12,NA,352.286560650907,268.524923947272,436.048197354542
"L - Central Texas",2020-07-13,NA,352.476938834218,259.503851321172,445.450026347264
"L - Central Texas",2020-07-14,NA,352.57691416985,251.141014150123,454.012814189576
"L - Central Texas",2020-07-15,NA,352.629415289258,243.34267820888,461.916152369636
"L - Central Texas",2020-07-16,NA,352.656985764733,236.026243580155,469.28772794931
"L - Central Texas",2020-07-17,NA,352.671464143984,229.122334818083,476.220593469885
"L - Central Texas",2020-07-18,NA,352.679067330441,222.573848860268,482.784285800613
"L - Central Texas",2020-07-19,NA,352.683060073226,216.334083339156,489.032036807296
"M - Heart of Texas",2020-03-04,NA,NA,NA,NA
"M - Heart of Texas",2020-03-05,NA,NA,NA,NA
"M - Heart of Texas",2020-03-06,NA,NA,NA,NA
"M - Heart of Texas",2020-03-07,NA,NA,NA,NA
"M - Heart of Texas",2020-03-08,NA,NA,NA,NA
"M - Heart of Texas",2020-03-09,NA,NA,NA,NA
"M - Heart of Texas",2020-03-10,NA,NA,NA,NA
"M - Heart of Texas",2020-03-11,NA,NA,NA,NA
"M - Heart of Texas",2020-03-12,NA,NA,NA,NA
"M - Heart of Texas",2020-03-13,NA,NA,NA,NA
"M - Heart of Texas",2020-03-14,NA,NA,NA,NA
"M - Heart of Texas",2020-03-15,NA,NA,NA,NA
"M - Heart of Texas",2020-03-16,NA,NA,NA,NA
"M - Heart of Texas",2020-03-17,NA,NA,NA,NA
"M - Heart of Texas",2020-03-18,NA,NA,NA,NA
"M - Heart of Texas",2020-03-19,NA,NA,NA,NA
"M - Heart of Texas",2020-03-20,NA,NA,NA,NA
"M - Heart of Texas",2020-03-21,NA,NA,NA,NA
"M - Heart of Texas",2020-03-22,NA,NA,NA,NA
"M - Heart of Texas",2020-03-23,NA,NA,NA,NA
"M - Heart of Texas",2020-03-24,NA,NA,NA,NA
"M - Heart of Texas",2020-03-25,NA,NA,NA,NA
"M - Heart of Texas",2020-03-26,NA,NA,NA,NA
"M - Heart of Texas",2020-03-27,NA,NA,NA,NA
"M - Heart of Texas",2020-03-28,NA,NA,NA,NA
"M - Heart of Texas",2020-03-29,NA,NA,NA,NA
"M - Heart of Texas",2020-03-30,NA,NA,NA,NA
"M - Heart of Texas",2020-03-31,NA,NA,NA,NA
"M - Heart of Texas",2020-04-01,NA,NA,NA,NA
"M - Heart of Texas",2020-04-02,NA,NA,NA,NA
"M - Heart of Texas",2020-04-03,NA,NA,NA,NA
"M - Heart of Texas",2020-04-04,NA,NA,NA,NA
"M - Heart of Texas",2020-04-05,NA,NA,NA,NA
"M - Heart of Texas",2020-04-06,NA,NA,NA,NA
"M - Heart of Texas",2020-04-07,NA,NA,NA,NA
"M - Heart of Texas",2020-04-08,440,NA,NA,NA
"M - Heart of Texas",2020-04-09,402,NA,NA,NA
"M - Heart of Texas",2020-04-10,122,NA,NA,NA
"M - Heart of Texas",2020-04-11,267,NA,NA,NA
"M - Heart of Texas",2020-04-12,267,NA,NA,NA
"M - Heart of Texas",2020-04-13,318,NA,NA,NA
"M - Heart of Texas",2020-04-14,208,289.142857142857,NA,NA
"M - Heart of Texas",2020-04-15,208,256,NA,NA
"M - Heart of Texas",2020-04-16,2,198.857142857143,NA,NA
"M - Heart of Texas",2020-04-17,2,181.714285714286,NA,NA
"M - Heart of Texas",2020-04-18,170,167.857142857143,NA,NA
"M - Heart of Texas",2020-04-19,122,147.142857142857,NA,NA
"M - Heart of Texas",2020-04-20,170,126,NA,NA
"M - Heart of Texas",2020-04-21,170,120.571428571429,NA,NA
"M - Heart of Texas",2020-04-22,170,115.142857142857,NA,NA
"M - Heart of Texas",2020-04-23,170,139.142857142857,NA,NA
"M - Heart of Texas",2020-04-24,122,156.285714285714,NA,NA
"M - Heart of Texas",2020-04-25,122,149.428571428571,NA,NA
"M - Heart of Texas",2020-04-26,2,132.285714285714,NA,NA
"M - Heart of Texas",2020-04-27,2,108.285714285714,NA,NA
"M - Heart of Texas",2020-04-28,122,101.428571428571,NA,NA
"M - Heart of Texas",2020-04-29,170,101.428571428571,NA,NA
"M - Heart of Texas",2020-04-30,170,101.428571428571,NA,NA
"M - Heart of Texas",2020-05-01,122,101.428571428571,NA,NA
"M - Heart of Texas",2020-05-02,122,101.428571428571,NA,NA
"M - Heart of Texas",2020-05-03,2,101.428571428571,NA,NA
"M - Heart of Texas",2020-05-04,2,101.428571428571,NA,NA
"M - Heart of Texas",2020-05-05,2,84.2857142857143,NA,NA
"M - Heart of Texas",2020-05-06,2,60.2857142857143,NA,NA
"M - Heart of Texas",2020-05-07,2,36.2857142857143,NA,NA
"M - Heart of Texas",2020-05-08,2,19.1428571428571,NA,NA
"M - Heart of Texas",2020-05-09,2,2,NA,NA
"M - Heart of Texas",2020-05-10,2,2,NA,NA
"M - Heart of Texas",2020-05-11,1,1.85714285714286,NA,NA
"M - Heart of Texas",2020-05-12,122,19,NA,NA
"M - Heart of Texas",2020-05-13,122,36.1428571428571,NA,NA
"M - Heart of Texas",2020-05-14,2,36.1428571428571,NA,NA
"M - Heart of Texas",2020-05-15,122,53.2857142857143,NA,NA
"M - Heart of Texas",2020-05-16,170,77.2857142857143,NA,NA
"M - Heart of Texas",2020-05-17,2,77.2857142857143,NA,NA
"M - Heart of Texas",2020-05-18,1,77.2857142857143,NA,NA
"M - Heart of Texas",2020-05-19,1,60,NA,NA
"M - Heart of Texas",2020-05-20,2,42.8571428571429,NA,NA
"M - Heart of Texas",2020-05-21,2,42.8571428571429,NA,NA
"M - Heart of Texas",2020-05-22,2,25.7142857142857,NA,NA
"M - Heart of Texas",2020-05-23,2,1.71428571428571,NA,NA
"M - Heart of Texas",2020-05-24,1,1.57142857142857,NA,NA
"M - Heart of Texas",2020-05-25,1,1.57142857142857,NA,NA
"M - Heart of Texas",2020-05-26,1,1.57142857142857,NA,NA
