"Date","County","Cases_Daily"
2020-07-02,"Upton",1
2020-07-03,"Upton",2
2020-07-04,"Upton",0
2020-07-05,"Upton",0
2020-07-06,"Upton",0
2020-07-07,"Upton",1
2020-07-08,"Upton",0
2020-07-09,"Upton",3
2020-07-10,"Upton",1
2020-07-11,"Upton",0
2020-07-12,"Upton",0
2020-07-13,"Upton",0
2020-07-14,"Upton",0
2020-07-15,"Upton",0
2020-07-16,"Upton",0
2020-07-17,"Upton",3
2020-07-18,"Upton",0
2020-07-19,"Upton",0
2020-07-20,"Upton",2
2020-07-21,"Upton",0
2020-07-22,"Upton",0
2020-07-23,"Upton",1
2020-07-24,"Upton",0
2020-07-25,"Upton",0
2020-07-26,"Upton",0
2020-07-27,"Upton",0
2020-07-28,"Upton",0
2020-07-29,"Upton",0
2020-07-30,"Upton",2
2020-07-31,"Upton",0
2020-08-01,"Upton",1
2020-08-02,"Upton",0
2020-08-03,"Upton",0
2020-08-04,"Upton",0
2020-08-05,"Upton",0
2020-08-06,"Upton",1
2020-08-07,"Upton",0
2020-08-08,"Upton",0
2020-08-09,"Upton",0
2020-08-10,"Upton",0
2020-08-11,"Upton",0
2020-08-12,"Upton",0
2020-08-13,"Upton",0
2020-08-14,"Upton",0
2020-08-15,"Upton",0
2020-08-16,"Upton",0
2020-08-17,"Upton",0
2020-08-18,"Upton",0
2020-08-19,"Upton",0
2020-08-20,"Upton",1
2020-08-21,"Upton",1
2020-08-22,"Upton",0
2020-08-23,"Upton",0
2020-08-24,"Upton",0
2020-08-25,"Upton",0
2020-08-26,"Upton",0
2020-08-27,"Upton",0
2020-08-28,"Upton",0
2020-08-29,"Upton",1
2020-08-30,"Upton",0
2020-08-31,"Upton",0
2020-03-04,"Uvalde",0
2020-03-05,"Uvalde",0
2020-03-06,"Uvalde",0
2020-03-07,"Uvalde",0
2020-03-08,"Uvalde",0
2020-03-09,"Uvalde",0
2020-03-10,"Uvalde",0
2020-03-11,"Uvalde",0
2020-03-12,"Uvalde",0
2020-03-13,"Uvalde",0
2020-03-14,"Uvalde",0
2020-03-15,"Uvalde",0
2020-03-16,"Uvalde",0
2020-03-17,"Uvalde",0
2020-03-18,"Uvalde",0
2020-03-19,"Uvalde",0
2020-03-20,"Uvalde",0
2020-03-21,"Uvalde",0
2020-03-22,"Uvalde",0
2020-03-23,"Uvalde",0
2020-03-24,"Uvalde",0
2020-03-25,"Uvalde",0
2020-03-26,"Uvalde",0
2020-03-27,"Uvalde",1
2020-03-28,"Uvalde",0
2020-03-29,"Uvalde",1
2020-03-30,"Uvalde",0
2020-03-31,"Uvalde",0
2020-04-01,"Uvalde",2
2020-04-02,"Uvalde",0
2020-04-03,"Uvalde",0
2020-04-04,"Uvalde",0
2020-04-05,"Uvalde",0
2020-04-06,"Uvalde",1
2020-04-07,"Uvalde",0
2020-04-08,"Uvalde",0
2020-04-09,"Uvalde",1
2020-04-10,"Uvalde",1
2020-04-11,"Uvalde",0
2020-04-12,"Uvalde",0
2020-04-13,"Uvalde",0
2020-04-14,"Uvalde",0
2020-04-15,"Uvalde",0
2020-04-16,"Uvalde",0
2020-04-17,"Uvalde",0
2020-04-18,"Uvalde",0
2020-04-19,"Uvalde",0
2020-04-20,"Uvalde",0
2020-04-21,"Uvalde",0
2020-04-22,"Uvalde",0
2020-04-23,"Uvalde",0
2020-04-24,"Uvalde",0
2020-04-25,"Uvalde",0
2020-04-26,"Uvalde",0
2020-04-27,"Uvalde",0
2020-04-28,"Uvalde",0
2020-04-29,"Uvalde",0
2020-04-30,"Uvalde",0
2020-05-01,"Uvalde",0
2020-05-02,"Uvalde",0
2020-05-03,"Uvalde",0
2020-05-04,"Uvalde",0
2020-05-05,"Uvalde",0
2020-05-06,"Uvalde",0
2020-05-07,"Uvalde",0
2020-05-08,"Uvalde",0
2020-05-09,"Uvalde",0
2020-05-10,"Uvalde",0
2020-05-11,"Uvalde",0
2020-05-12,"Uvalde",0
2020-05-13,"Uvalde",0
2020-05-14,"Uvalde",0
2020-05-15,"Uvalde",0
2020-05-16,"Uvalde",0
2020-05-17,"Uvalde",0
2020-05-18,"Uvalde",0
2020-05-19,"Uvalde",0
2020-05-20,"Uvalde",0
2020-05-21,"Uvalde",0
2020-05-22,"Uvalde",0
2020-05-23,"Uvalde",0
2020-05-24,"Uvalde",0
2020-05-25,"Uvalde",0
2020-05-26,"Uvalde",0
2020-05-27,"Uvalde",0
2020-05-28,"Uvalde",0
2020-05-29,"Uvalde",1
2020-05-30,"Uvalde",4
2020-05-31,"Uvalde",1
2020-06-01,"Uvalde",0
2020-06-02,"Uvalde",2
2020-06-03,"Uvalde",2
2020-06-04,"Uvalde",2
2020-06-05,"Uvalde",0
2020-06-06,"Uvalde",0
2020-06-07,"Uvalde",0
2020-06-08,"Uvalde",0
2020-06-09,"Uvalde",0
2020-06-10,"Uvalde",4
2020-06-11,"Uvalde",1
2020-06-12,"Uvalde",2
2020-06-13,"Uvalde",0
2020-06-14,"Uvalde",1
2020-06-15,"Uvalde",1
2020-06-16,"Uvalde",0
2020-06-17,"Uvalde",3
2020-06-18,"Uvalde",1
2020-06-19,"Uvalde",1
2020-06-20,"Uvalde",5
2020-06-21,"Uvalde",1
2020-06-22,"Uvalde",1
2020-06-23,"Uvalde",3
2020-06-24,"Uvalde",1
2020-06-25,"Uvalde",6
2020-06-26,"Uvalde",10
2020-06-27,"Uvalde",4
2020-06-28,"Uvalde",8
2020-06-29,"Uvalde",3
2020-06-30,"Uvalde",7
2020-07-01,"Uvalde",5
2020-07-02,"Uvalde",12
2020-07-03,"Uvalde",0
2020-07-04,"Uvalde",40
2020-07-05,"Uvalde",13
2020-07-06,"Uvalde",11
2020-07-07,"Uvalde",11
2020-07-08,"Uvalde",7
2020-07-09,"Uvalde",11
2020-07-10,"Uvalde",17
2020-07-11,"Uvalde",17
2020-07-12,"Uvalde",13
2020-07-13,"Uvalde",22
2020-07-14,"Uvalde",0
2020-07-15,"Uvalde",2
2020-07-16,"Uvalde",17
2020-07-17,"Uvalde",26
2020-07-18,"Uvalde",4
2020-07-19,"Uvalde",7
2020-07-20,"Uvalde",10
2020-07-21,"Uvalde",12
2020-07-22,"Uvalde",15
2020-07-23,"Uvalde",22
2020-07-24,"Uvalde",25
2020-07-25,"Uvalde",2
2020-07-26,"Uvalde",11
2020-07-27,"Uvalde",15
2020-07-28,"Uvalde",0
2020-07-29,"Uvalde",21
2020-07-30,"Uvalde",8
2020-07-31,"Uvalde",15
2020-08-01,"Uvalde",11
2020-08-02,"Uvalde",11
2020-08-03,"Uvalde",3
2020-08-04,"Uvalde",5
2020-08-05,"Uvalde",5
2020-08-06,"Uvalde",14
2020-08-07,"Uvalde",6
2020-08-08,"Uvalde",10
2020-08-09,"Uvalde",7
2020-08-10,"Uvalde",8
2020-08-11,"Uvalde",4
2020-08-12,"Uvalde",7
2020-08-13,"Uvalde",11
2020-08-14,"Uvalde",11
2020-08-15,"Uvalde",7
2020-08-16,"Uvalde",4
2020-08-17,"Uvalde",9
2020-08-18,"Uvalde",5
2020-08-19,"Uvalde",6
2020-08-20,"Uvalde",10
2020-08-21,"Uvalde",22
2020-08-22,"Uvalde",2
2020-08-23,"Uvalde",5
2020-08-24,"Uvalde",0
2020-08-25,"Uvalde",6
2020-08-26,"Uvalde",3
2020-08-27,"Uvalde",7
2020-08-28,"Uvalde",12
2020-08-29,"Uvalde",7
2020-08-30,"Uvalde",0
2020-08-31,"Uvalde",11
2020-03-04,"Val Verde",0
2020-03-05,"Val Verde",0
2020-03-06,"Val Verde",0
2020-03-07,"Val Verde",0
2020-03-08,"Val Verde",0
2020-03-09,"Val Verde",0
2020-03-10,"Val Verde",0
2020-03-11,"Val Verde",0
2020-03-12,"Val Verde",0
2020-03-13,"Val Verde",0
2020-03-14,"Val Verde",0
2020-03-15,"Val Verde",0
2020-03-16,"Val Verde",0
2020-03-17,"Val Verde",0
2020-03-18,"Val Verde",0
2020-03-19,"Val Verde",0
2020-03-20,"Val Verde",0
2020-03-21,"Val Verde",0
2020-03-22,"Val Verde",0
2020-03-23,"Val Verde",0
2020-03-24,"Val Verde",0
2020-03-25,"Val Verde",0
2020-03-26,"Val Verde",1
2020-03-27,"Val Verde",1
2020-03-28,"Val Verde",2
2020-03-29,"Val Verde",1
2020-03-30,"Val Verde",0
2020-03-31,"Val Verde",0
2020-04-01,"Val Verde",0
2020-04-02,"Val Verde",0
2020-04-03,"Val Verde",0
2020-04-04,"Val Verde",0
2020-04-05,"Val Verde",0
2020-04-06,"Val Verde",0
2020-04-07,"Val Verde",1
2020-04-08,"Val Verde",0
2020-04-09,"Val Verde",0
2020-04-10,"Val Verde",0
2020-04-11,"Val Verde",4
2020-04-12,"Val Verde",0
2020-04-13,"Val Verde",0
2020-04-14,"Val Verde",2
2020-04-15,"Val Verde",0
2020-04-16,"Val Verde",0
2020-04-17,"Val Verde",0
2020-04-18,"Val Verde",0
2020-04-19,"Val Verde",0
2020-04-20,"Val Verde",0
2020-04-21,"Val Verde",0
2020-04-22,"Val Verde",0
2020-04-23,"Val Verde",0
2020-04-24,"Val Verde",0
2020-04-25,"Val Verde",0
2020-04-26,"Val Verde",0
2020-04-27,"Val Verde",0
2020-04-28,"Val Verde",0
2020-04-29,"Val Verde",0
2020-04-30,"Val Verde",0
2020-05-01,"Val Verde",0
2020-05-02,"Val Verde",1
2020-05-03,"Val Verde",0
2020-05-04,"Val Verde",0
2020-05-05,"Val Verde",0
2020-05-06,"Val Verde",0
2020-05-07,"Val Verde",0
2020-05-08,"Val Verde",0
2020-05-09,"Val Verde",0
2020-05-10,"Val Verde",0
2020-05-11,"Val Verde",0
2020-05-12,"Val Verde",0
2020-05-13,"Val Verde",0
2020-05-14,"Val Verde",0
2020-05-15,"Val Verde",0
2020-05-16,"Val Verde",0
2020-05-17,"Val Verde",0
2020-05-18,"Val Verde",0
2020-05-19,"Val Verde",0
2020-05-20,"Val Verde",0
2020-05-21,"Val Verde",0
2020-05-22,"Val Verde",0
2020-05-23,"Val Verde",0
2020-05-24,"Val Verde",0
2020-05-25,"Val Verde",0
2020-05-26,"Val Verde",1
2020-05-27,"Val Verde",0
2020-05-28,"Val Verde",0
2020-05-29,"Val Verde",4
2020-05-30,"Val Verde",0
2020-05-31,"Val Verde",0
2020-06-01,"Val Verde",0
2020-06-02,"Val Verde",3
2020-06-03,"Val Verde",0
2020-06-04,"Val Verde",0
2020-06-05,"Val Verde",0
2020-06-06,"Val Verde",0
2020-06-07,"Val Verde",0
2020-06-08,"Val Verde",0
2020-06-09,"Val Verde",0
2020-06-10,"Val Verde",0
2020-06-11,"Val Verde",0
2020-06-12,"Val Verde",0
2020-06-13,"Val Verde",0
2020-06-14,"Val Verde",0
2020-06-15,"Val Verde",0
2020-06-16,"Val Verde",0
2020-06-17,"Val Verde",0
2020-06-18,"Val Verde",18
2020-06-19,"Val Verde",0
2020-06-20,"Val Verde",20
2020-06-21,"Val Verde",0
2020-06-22,"Val Verde",0
2020-06-23,"Val Verde",26
2020-06-24,"Val Verde",0
2020-06-25,"Val Verde",0
2020-06-26,"Val Verde",23
2020-06-27,"Val Verde",0
2020-06-28,"Val Verde",0
2020-06-29,"Val Verde",0
2020-06-30,"Val Verde",0
2020-07-01,"Val Verde",0
2020-07-02,"Val Verde",0
2020-07-03,"Val Verde",0
2020-07-04,"Val Verde",177
2020-07-05,"Val Verde",0
2020-07-06,"Val Verde",0
2020-07-07,"Val Verde",0
2020-07-08,"Val Verde",102
2020-07-09,"Val Verde",0
2020-07-10,"Val Verde",116
2020-07-11,"Val Verde",0
2020-07-12,"Val Verde",0
2020-07-13,"Val Verde",0
2020-07-14,"Val Verde",0
2020-07-15,"Val Verde",154
2020-07-16,"Val Verde",0
2020-07-17,"Val Verde",0
2020-07-18,"Val Verde",0
2020-07-19,"Val Verde",0
2020-07-20,"Val Verde",0
2020-07-21,"Val Verde",0
2020-07-22,"Val Verde",0
2020-07-23,"Val Verde",0
2020-07-24,"Val Verde",0
2020-07-25,"Val Verde",0
2020-07-26,"Val Verde",0
2020-07-27,"Val Verde",0
2020-07-28,"Val Verde",506
2020-07-29,"Val Verde",0
2020-07-30,"Val Verde",0
2020-07-31,"Val Verde",169
2020-08-01,"Val Verde",0
2020-08-02,"Val Verde",0
2020-08-03,"Val Verde",0
2020-08-04,"Val Verde",0
2020-08-05,"Val Verde",0
2020-08-06,"Val Verde",0
2020-08-07,"Val Verde",0
2020-08-08,"Val Verde",0
2020-08-09,"Val Verde",0
2020-08-10,"Val Verde",0
2020-08-11,"Val Verde",0
2020-08-12,"Val Verde",0
2020-08-13,"Val Verde",0
2020-08-14,"Val Verde",355
2020-08-15,"Val Verde",0
2020-08-16,"Val Verde",0
2020-08-17,"Val Verde",0
2020-08-18,"Val Verde",0
2020-08-19,"Val Verde",88
2020-08-20,"Val Verde",0
2020-08-21,"Val Verde",0
2020-08-22,"Val Verde",0
2020-08-23,"Val Verde",0
2020-08-24,"Val Verde",0
2020-08-25,"Val Verde",0
2020-08-26,"Val Verde",0
2020-08-27,"Val Verde",137
2020-08-28,"Val Verde",0
2020-08-29,"Val Verde",0
2020-08-30,"Val Verde",0
2020-08-31,"Val Verde",0
2020-03-04,"Van Zandt",0
2020-03-05,"Van Zandt",0
2020-03-06,"Van Zandt",0
2020-03-07,"Van Zandt",0
2020-03-08,"Van Zandt",0
2020-03-09,"Van Zandt",0
2020-03-10,"Van Zandt",0
2020-03-11,"Van Zandt",0
2020-03-12,"Van Zandt",0
2020-03-13,"Van Zandt",0
2020-03-14,"Van Zandt",0
2020-03-15,"Van Zandt",0
2020-03-16,"Van Zandt",0
2020-03-17,"Van Zandt",0
2020-03-18,"Van Zandt",0
2020-03-19,"Van Zandt",0
2020-03-20,"Van Zandt",0
2020-03-21,"Van Zandt",0
2020-03-22,"Van Zandt",0
2020-03-23,"Van Zandt",0
2020-03-24,"Van Zandt",1
2020-03-25,"Van Zandt",0
2020-03-26,"Van Zandt",0
2020-03-27,"Van Zandt",0
2020-03-28,"Van Zandt",0
2020-03-29,"Van Zandt",0
2020-03-30,"Van Zandt",1
2020-03-31,"Van Zandt",0
2020-04-01,"Van Zandt",0
2020-04-02,"Van Zandt",1
2020-04-03,"Van Zandt",0
2020-04-04,"Van Zandt",1
2020-04-05,"Van Zandt",0
2020-04-06,"Van Zandt",0
2020-04-07,"Van Zandt",1
2020-04-08,"Van Zandt",2
2020-04-09,"Van Zandt",0
2020-04-10,"Van Zandt",3
2020-04-11,"Van Zandt",0
2020-04-12,"Van Zandt",0
2020-04-13,"Van Zandt",0
2020-04-14,"Van Zandt",0
2020-04-15,"Van Zandt",0
2020-04-16,"Van Zandt",1
2020-04-17,"Van Zandt",0
2020-04-18,"Van Zandt",1
2020-04-19,"Van Zandt",0
2020-04-20,"Van Zandt",0
2020-04-21,"Van Zandt",0
2020-04-22,"Van Zandt",1
2020-04-23,"Van Zandt",0
2020-04-24,"Van Zandt",0
2020-04-25,"Van Zandt",0
2020-04-26,"Van Zandt",0
2020-04-27,"Van Zandt",0
2020-04-28,"Van Zandt",1
2020-04-29,"Van Zandt",0
2020-04-30,"Van Zandt",0
2020-05-01,"Van Zandt",1
2020-05-02,"Van Zandt",1
2020-05-03,"Van Zandt",0
2020-05-04,"Van Zandt",0
2020-05-05,"Van Zandt",0
2020-05-06,"Van Zandt",2
2020-05-07,"Van Zandt",0
2020-05-08,"Van Zandt",0
2020-05-09,"Van Zandt",0
2020-05-10,"Van Zandt",0
2020-05-11,"Van Zandt",0
2020-05-12,"Van Zandt",0
2020-05-13,"Van Zandt",4
2020-05-14,"Van Zandt",0
2020-05-15,"Van Zandt",0
2020-05-16,"Van Zandt",0
2020-05-17,"Van Zandt",0
2020-05-18,"Van Zandt",0
2020-05-19,"Van Zandt",1
2020-05-20,"Van Zandt",1
2020-05-21,"Van Zandt",1
2020-05-22,"Van Zandt",1
2020-05-23,"Van Zandt",0
2020-05-24,"Van Zandt",0
2020-05-25,"Van Zandt",0
2020-05-26,"Van Zandt",0
2020-05-27,"Van Zandt",4
2020-05-28,"Van Zandt",0
2020-05-29,"Van Zandt",0
2020-05-30,"Van Zandt",1
2020-05-31,"Van Zandt",0
2020-06-01,"Van Zandt",0
2020-06-02,"Van Zandt",3
2020-06-03,"Van Zandt",1
2020-06-04,"Van Zandt",0
2020-06-05,"Van Zandt",2
2020-06-06,"Van Zandt",2
2020-06-07,"Van Zandt",0
2020-06-08,"Van Zandt",0
2020-06-09,"Van Zandt",1
2020-06-10,"Van Zandt",1
2020-06-11,"Van Zandt",3
2020-06-12,"Van Zandt",0
2020-06-13,"Van Zandt",2
2020-06-14,"Van Zandt",0
2020-06-15,"Van Zandt",0
2020-06-16,"Van Zandt",6
2020-06-17,"Van Zandt",1
2020-06-18,"Van Zandt",0
2020-06-19,"Van Zandt",2
2020-06-20,"Van Zandt",0
2020-06-21,"Van Zandt",0
2020-06-22,"Van Zandt",0
2020-06-23,"Van Zandt",5
2020-06-24,"Van Zandt",0
2020-06-25,"Van Zandt",6
2020-06-26,"Van Zandt",6
2020-06-27,"Van Zandt",0
2020-06-28,"Van Zandt",7
2020-06-29,"Van Zandt",0
2020-06-30,"Van Zandt",7
2020-07-01,"Van Zandt",6
2020-07-02,"Van Zandt",7
2020-07-03,"Van Zandt",3
2020-07-04,"Van Zandt",0
2020-07-05,"Van Zandt",11
2020-07-06,"Van Zandt",0
2020-07-07,"Van Zandt",15
2020-07-08,"Van Zandt",23
2020-07-09,"Van Zandt",8
2020-07-10,"Van Zandt",9
2020-07-11,"Van Zandt",15
2020-07-12,"Van Zandt",0
2020-07-13,"Van Zandt",0
2020-07-14,"Van Zandt",27
2020-07-15,"Van Zandt",7
2020-07-16,"Van Zandt",5
2020-07-17,"Van Zandt",8
2020-07-18,"Van Zandt",15
2020-07-19,"Van Zandt",0
2020-07-20,"Van Zandt",0
2020-07-21,"Van Zandt",20
2020-07-22,"Van Zandt",5
2020-07-23,"Van Zandt",12
2020-07-24,"Van Zandt",5
2020-07-25,"Van Zandt",11
2020-07-26,"Van Zandt",0
2020-07-27,"Van Zandt",0
2020-07-28,"Van Zandt",12
2020-07-29,"Van Zandt",10
2020-07-30,"Van Zandt",2
2020-07-31,"Van Zandt",7
2020-08-01,"Van Zandt",4
2020-08-02,"Van Zandt",0
2020-08-03,"Van Zandt",0
2020-08-04,"Van Zandt",19
2020-08-05,"Van Zandt",11
2020-08-06,"Van Zandt",6
2020-08-07,"Van Zandt",7
2020-08-08,"Van Zandt",0
2020-08-09,"Van Zandt",0
2020-08-10,"Van Zandt",0
2020-08-11,"Van Zandt",19
2020-08-12,"Van Zandt",38
2020-08-13,"Van Zandt",2
2020-08-14,"Van Zandt",6
2020-08-15,"Van Zandt",6
2020-08-16,"Van Zandt",0
2020-08-17,"Van Zandt",0
2020-08-18,"Van Zandt",17
2020-08-19,"Van Zandt",6
2020-08-20,"Van Zandt",7
2020-08-21,"Van Zandt",9
2020-08-22,"Van Zandt",3
2020-08-23,"Van Zandt",0
2020-08-24,"Van Zandt",0
2020-08-25,"Van Zandt",11
2020-08-26,"Van Zandt",9
2020-08-27,"Van Zandt",3
2020-08-28,"Van Zandt",4
2020-08-29,"Van Zandt",1
2020-08-30,"Van Zandt",0
2020-08-31,"Van Zandt",0
2020-03-04,"Victoria",0
2020-03-05,"Victoria",0
2020-03-06,"Victoria",0
2020-03-07,"Victoria",0
2020-03-08,"Victoria",0
2020-03-09,"Victoria",0
2020-03-10,"Victoria",0
2020-03-11,"Victoria",0
2020-03-12,"Victoria",0
2020-03-13,"Victoria",0
2020-03-14,"Victoria",0
2020-03-15,"Victoria",0
2020-03-16,"Victoria",0
2020-03-17,"Victoria",0
2020-03-18,"Victoria",0
2020-03-19,"Victoria",0
2020-03-20,"Victoria",0
2020-03-21,"Victoria",0
2020-03-22,"Victoria",0
2020-03-23,"Victoria",0
2020-03-24,"Victoria",0
2020-03-25,"Victoria",0
2020-03-26,"Victoria",3
2020-03-27,"Victoria",0
2020-03-28,"Victoria",0
2020-03-29,"Victoria",0
2020-03-30,"Victoria",3
2020-03-31,"Victoria",3
2020-04-01,"Victoria",7
2020-04-02,"Victoria",4
2020-04-03,"Victoria",7
2020-04-04,"Victoria",5
2020-04-05,"Victoria",0
2020-04-06,"Victoria",3
2020-04-07,"Victoria",15
2020-04-08,"Victoria",9
2020-04-09,"Victoria",7
2020-04-10,"Victoria",7
2020-04-11,"Victoria",3
2020-04-12,"Victoria",1
2020-04-13,"Victoria",4
2020-04-14,"Victoria",6
2020-04-15,"Victoria",2
2020-04-16,"Victoria",0
2020-04-17,"Victoria",0
2020-04-18,"Victoria",0
2020-04-19,"Victoria",4
2020-04-20,"Victoria",0
2020-04-21,"Victoria",2
2020-04-22,"Victoria",1
2020-04-23,"Victoria",9
2020-04-24,"Victoria",0
2020-04-25,"Victoria",9
2020-04-26,"Victoria",3
2020-04-27,"Victoria",4
2020-04-28,"Victoria",6
2020-04-29,"Victoria",0
2020-04-30,"Victoria",5
2020-05-01,"Victoria",5
2020-05-02,"Victoria",2
2020-05-03,"Victoria",0
2020-05-04,"Victoria",0
2020-05-05,"Victoria",4
2020-05-06,"Victoria",3
2020-05-07,"Victoria",0
2020-05-08,"Victoria",0
2020-05-09,"Victoria",2
2020-05-10,"Victoria",2
2020-05-11,"Victoria",0
2020-05-12,"Victoria",0
2020-05-13,"Victoria",0
2020-05-14,"Victoria",4
2020-05-15,"Victoria",0
2020-05-16,"Victoria",0
2020-05-17,"Victoria",0
2020-05-18,"Victoria",2
2020-05-19,"Victoria",1
2020-05-20,"Victoria",0
2020-05-21,"Victoria",0
2020-05-22,"Victoria",0
2020-05-23,"Victoria",0
2020-05-24,"Victoria",0
2020-05-25,"Victoria",0
2020-05-26,"Victoria",0
2020-05-27,"Victoria",0
2020-05-28,"Victoria",2
2020-05-29,"Victoria",1
2020-05-30,"Victoria",0
2020-05-31,"Victoria",0
2020-06-01,"Victoria",0
2020-06-02,"Victoria",0
2020-06-03,"Victoria",2
2020-06-04,"Victoria",5
2020-06-05,"Victoria",3
2020-06-06,"Victoria",0
2020-06-07,"Victoria",0
2020-06-08,"Victoria",0
2020-06-09,"Victoria",4
2020-06-10,"Victoria",6
2020-06-11,"Victoria",4
2020-06-12,"Victoria",0
2020-06-13,"Victoria",13
2020-06-14,"Victoria",2
2020-06-15,"Victoria",0
2020-06-16,"Victoria",3
2020-06-17,"Victoria",5
2020-06-18,"Victoria",16
2020-06-19,"Victoria",18
2020-06-20,"Victoria",0
2020-06-21,"Victoria",0
2020-06-22,"Victoria",0
2020-06-23,"Victoria",68
2020-06-24,"Victoria",37
2020-06-25,"Victoria",26
2020-06-26,"Victoria",0
2020-06-27,"Victoria",108
2020-06-28,"Victoria",0
2020-06-29,"Victoria",0
2020-06-30,"Victoria",0
2020-07-01,"Victoria",217
2020-07-02,"Victoria",96
2020-07-03,"Victoria",0
2020-07-04,"Victoria",270
2020-07-05,"Victoria",0
2020-07-06,"Victoria",0
2020-07-07,"Victoria",177
2020-07-08,"Victoria",94
2020-07-09,"Victoria",0
2020-07-10,"Victoria",265
2020-07-11,"Victoria",0
2020-07-12,"Victoria",0
2020-07-13,"Victoria",0
2020-07-14,"Victoria",0
2020-07-15,"Victoria",392
2020-07-16,"Victoria",0
2020-07-17,"Victoria",197
2020-07-18,"Victoria",0
2020-07-19,"Victoria",0
2020-07-20,"Victoria",0
2020-07-21,"Victoria",390
2020-07-22,"Victoria",0
2020-07-23,"Victoria",103
2020-07-24,"Victoria",124
2020-07-25,"Victoria",65
2020-07-26,"Victoria",0
2020-07-27,"Victoria",0
2020-07-28,"Victoria",90
2020-07-29,"Victoria",0
2020-07-30,"Victoria",160
2020-07-31,"Victoria",83
2020-08-01,"Victoria",0
2020-08-02,"Victoria",0
2020-08-03,"Victoria",0
2020-08-04,"Victoria",128
2020-08-05,"Victoria",0
2020-08-06,"Victoria",61
2020-08-07,"Victoria",44
2020-08-08,"Victoria",12
2020-08-09,"Victoria",0
2020-08-10,"Victoria",0
2020-08-11,"Victoria",46
2020-08-12,"Victoria",49
2020-08-13,"Victoria",17
2020-08-14,"Victoria",9
2020-08-15,"Victoria",15
2020-08-16,"Victoria",0
2020-08-17,"Victoria",0
2020-08-18,"Victoria",47
2020-08-19,"Victoria",1
2020-08-20,"Victoria",26
2020-08-21,"Victoria",23
2020-08-22,"Victoria",31
2020-08-23,"Victoria",0
2020-08-24,"Victoria",0
2020-08-25,"Victoria",37
2020-08-26,"Victoria",6
2020-08-27,"Victoria",0
2020-08-28,"Victoria",3
2020-08-29,"Victoria",10
2020-08-30,"Victoria",0
2020-08-31,"Victoria",0
2020-03-04,"Walker",0
2020-03-05,"Walker",0
2020-03-06,"Walker",0
2020-03-07,"Walker",0
2020-03-08,"Walker",0
2020-03-09,"Walker",0
2020-03-10,"Walker",0
2020-03-11,"Walker",0
2020-03-12,"Walker",0
2020-03-13,"Walker",0
2020-03-14,"Walker",0
2020-03-15,"Walker",0
2020-03-16,"Walker",0
2020-03-17,"Walker",0
2020-03-18,"Walker",0
2020-03-19,"Walker",0
2020-03-20,"Walker",0
2020-03-21,"Walker",0
2020-03-22,"Walker",0
2020-03-23,"Walker",0
2020-03-24,"Walker",0
2020-03-25,"Walker",1
2020-03-26,"Walker",2
2020-03-27,"Walker",0
2020-03-28,"Walker",0
2020-03-29,"Walker",0
2020-03-30,"Walker",0
2020-03-31,"Walker",0
2020-04-01,"Walker",2
2020-04-02,"Walker",2
2020-04-03,"Walker",0
2020-04-04,"Walker",5
2020-04-05,"Walker",0
2020-04-06,"Walker",0
2020-04-07,"Walker",0
2020-04-08,"Walker",0
2020-04-09,"Walker",1
2020-04-10,"Walker",2
2020-04-11,"Walker",4
2020-04-12,"Walker",0
2020-04-13,"Walker",4
2020-04-14,"Walker",17
2020-04-15,"Walker",0
2020-04-16,"Walker",20
2020-04-17,"Walker",9
2020-04-18,"Walker",1
2020-04-19,"Walker",9
2020-04-20,"Walker",0
2020-04-21,"Walker",22
2020-04-22,"Walker",0
2020-04-23,"Walker",41
2020-04-24,"Walker",15
2020-04-25,"Walker",13
2020-04-26,"Walker",0
2020-04-27,"Walker",28
2020-04-28,"Walker",8
2020-04-29,"Walker",12
2020-04-30,"Walker",33
2020-05-01,"Walker",24
2020-05-02,"Walker",0
2020-05-03,"Walker",29
2020-05-04,"Walker",0
2020-05-05,"Walker",0
2020-05-06,"Walker",10
2020-05-07,"Walker",12
2020-05-08,"Walker",17
2020-05-09,"Walker",5
2020-05-10,"Walker",3
2020-05-11,"Walker",2
2020-05-12,"Walker",0
2020-05-13,"Walker",51
2020-05-14,"Walker",0
2020-05-15,"Walker",10
2020-05-16,"Walker",32
2020-05-17,"Walker",16
2020-05-18,"Walker",2
2020-05-19,"Walker",19
2020-05-20,"Walker",110
2020-05-21,"Walker",0
2020-05-22,"Walker",5
2020-05-23,"Walker",27
2020-05-24,"Walker",12
2020-05-25,"Walker",1
2020-05-26,"Walker",0
2020-05-27,"Walker",241
2020-05-28,"Walker",153
2020-05-29,"Walker",0
2020-05-30,"Walker",76
2020-05-31,"Walker",510
2020-06-01,"Walker",1
2020-06-02,"Walker",118
2020-06-03,"Walker",156
2020-06-04,"Walker",71
2020-06-05,"Walker",42
2020-06-06,"Walker",7
2020-06-07,"Walker",1
2020-06-08,"Walker",0
2020-06-09,"Walker",17
2020-06-10,"Walker",0
2020-06-11,"Walker",24
2020-06-12,"Walker",2
2020-06-13,"Walker",2
2020-06-14,"Walker",1
2020-06-15,"Walker",7
2020-06-16,"Walker",0
2020-06-17,"Walker",6
2020-06-18,"Walker",6
2020-06-19,"Walker",5
2020-06-20,"Walker",15
2020-06-21,"Walker",7
